Year,GEO,UOM,variable,decile,value
92,Iran,Consumption (Grams) per month per capita,Milk,5,3237.167903
92,Iran,Consumption (Grams) per month per capita,Meat,6,943.5123781
92,Iran,Consumption (Grams) per month per capita,Fish,6,684.0049456
92,Iran,Consumption (Grams) per month per capita,Fruit,6,5762.332461
92,Iran,Consumption (Grams) per month per capita,Chicken,6,2053.10537
92,Iran,Consumption (Grams) per month per capita,Bread,6,10676.81362
92,Iran,Consumption (Grams) per month per capita,Milk,6,3402.185787
92,Iran,Consumption (Grams) per month per capita,Fish,9,924.5036626
92,Iran,Consumption (Grams) per month per capita,Meat,7,993.4721622
92,Iran,Consumption (Grams) per month per capita,Rice,7,4753.867133
92,Iran,Consumption (Grams) per month per capita,Sugar,7,1824.979222
92,Iran,Consumption (Grams) per month per capita,Fish,7,754.4972406
92,Iran,Consumption (Grams) per month per capita,Fruit,7,6319.181042
92,Iran,Consumption (Grams) per month per capita,Bread,7,10167.32138
92,Iran,Consumption (Grams) per month per capita,Milk,7,3588.171772
92,Iran,Consumption (Grams) per month per capita,Yogurt,7,1751.005717
92,Iran,Consumption (Grams) per month per capita,Yogurt,1,1051.804661
92,Iran,Consumption (Grams) per month per capita,Bread,1,10683.54677
92,Iran,Consumption (Grams) per month per capita,Milk,1,2738.602617
92,Iran,Consumption (Grams) per month per capita,Sugar,6,1702.829728
92,Iran,Consumption (Grams) per month per capita,Yogurt,6,1588.482675
92,Iran,Consumption (Grams) per month per capita,Chicken,7,2168.068566
92,Iran,Consumption (Grams) per month per capita,Fish,5,675.918858
92,Iran,Consumption (Grams) per month per capita,Rice,5,4081.569579
92,Iran,Consumption (Grams) per month per capita,Rice,1,2738.112474
92,Iran,Consumption (Grams) per month per capita,Fruit,1,2909.739596
92,Iran,Consumption (Grams) per month per capita,Chicken,1,1362.71611
92,Iran,Consumption (Grams) per month per capita,Meat,1,444.23521
92,Iran,Consumption (Grams) per month per capita,Sugar,1,1193.172179
92,Iran,Consumption (Grams) per month per capita,Rice,2,3113.089532
92,Iran,Consumption (Grams) per month per capita,Sugar,2,1401.899627
92,Iran,Consumption (Grams) per month per capita,Meat,2,544.6884
92,Iran,Consumption (Grams) per month per capita,Yogurt,2,1259.59093
92,Iran,Consumption (Grams) per month per capita,Fish,2,580.8467916
92,Iran,Consumption (Grams) per month per capita,Rice,6,4284.723127
92,Iran,Consumption (Grams) per month per capita,Fish,1,485.8413577
91,Iran,Consumption (Grams) per month per capita,Rice,8,5889.132952
91,Iran,Consumption (Grams) per month per capita,Fish,8,788.5347871
91,Iran,Consumption (Grams) per month per capita,Fruit,8,8200.04703
91,Iran,Consumption (Grams) per month per capita,Chicken,8,2327.130284
91,Iran,Consumption (Grams) per month per capita,Bread,8,10839.23616
91,Iran,Consumption (Grams) per month per capita,Milk,8,4193.172962
91,Iran,Consumption (Grams) per month per capita,Meat,10,2390.54261
91,Iran,Consumption (Grams) per month per capita,Sugar,10,2789.32839
91,Iran,Consumption (Grams) per month per capita,Yogurt,10,2723.749033
91,Iran,Consumption (Grams) per month per capita,Fruit,10,11343.98326
91,Iran,Consumption (Grams) per month per capita,Chicken,10,3475.403471
91,Iran,Consumption (Grams) per month per capita,Bread,10,10134.83602
91,Iran,Consumption (Grams) per month per capita,Milk,10,5906.450745
91,Iran,Consumption (Grams) per month per capita,Meat,8,1241.361752
91,Iran,Consumption (Grams) per month per capita,Sugar,8,2163.267685
91,Iran,Consumption (Grams) per month per capita,Yogurt,8,1997.875022
91,Iran,Consumption (Grams) per month per capita,Sugar,4,1673.797213
91,Iran,Consumption (Grams) per month per capita,Fruit,4,5158.566786
91,Iran,Consumption (Grams) per month per capita,Bread,4,10550.78008
91,Iran,Consumption (Grams) per month per capita,Meat,9,1537.224895
91,Iran,Consumption (Grams) per month per capita,Rice,9,7003.019547
91,Iran,Consumption (Grams) per month per capita,Sugar,9,2385.785202
91,Iran,Consumption (Grams) per month per capita,Fish,9,891.4974088
91,Iran,Consumption (Grams) per month per capita,Yogurt,9,2158.278689
91,Iran,Consumption (Grams) per month per capita,Fruit,9,8870.832291
91,Iran,Consumption (Grams) per month per capita,Chicken,9,2510.995921
91,Iran,Consumption (Grams) per month per capita,Bread,9,9938.193948
91,Iran,Consumption (Grams) per month per capita,Milk,9,4527.223349
91,Iran,Consumption (Grams) per month per capita,Fruit,3,4608.666103
91,Iran,Consumption (Grams) per month per capita,Chicken,3,1612.499083
91,Iran,Consumption (Grams) per month per capita,Bread,3,10271.35091
91,Iran,Consumption (Grams) per month per capita,Milk,3,3273.479516
91,Iran,Consumption (Grams) per month per capita,Rice,10,10240.51469
91,Iran,Consumption (Grams) per month per capita,Fish,10,1296.071785
91,Iran,Consumption (Grams) per month per capita,Meat,4,738.9363971
91,Iran,Consumption (Grams) per month per capita,Rice,4,3973.469716
91,Iran,Consumption (Grams) per month per capita,Yogurt,4,1477.469925
91,Iran,Consumption (Grams) per month per capita,Meat,5,903.3043766
91,Iran,Consumption (Grams) per month per capita,Sugar,5,1816.584241
91,Iran,Consumption (Grams) per month per capita,Fish,5,617.8882228
91,Iran,Consumption (Grams) per month per capita,Fruit,5,5708.22414
91,Iran,Consumption (Grams) per month per capita,Chicken,5,1876.007847
91,Iran,Consumption (Grams) per month per capita,Bread,5,10520.38779
91,Iran,Consumption (Grams) per month per capita,Rice,5,4403.169612
91,Iran,Consumption (Grams) per month per capita,Yogurt,5,1676.446883
91,Iran,Consumption (Grams) per month per capita,Milk,5,3510.678593
91,Iran,Consumption (Grams) per month per capita,Meat,7,1157.166421
91,Iran,Consumption (Grams) per month per capita,Sugar,7,2008.43493
91,Iran,Consumption (Grams) per month per capita,Fish,7,714.35045
91,Iran,Consumption (Grams) per month per capita,Fruit,7,6967.555978
91,Iran,Consumption (Grams) per month per capita,Chicken,7,2132.622896
91,Iran,Consumption (Grams) per month per capita,Bread,7,10387.97018
91,Iran,Consumption (Grams) per month per capita,Milk,7,3927.292158
91,Iran,Consumption (Grams) per month per capita,Fish,4,531.9075123
91,Iran,Consumption (Grams) per month per capita,Chicken,4,1743.240982
91,Iran,Consumption (Grams) per month per capita,Milk,4,3507.643036
91,Iran,Consumption (Grams) per month per capita,Yogurt,7,1899.723616
91,Iran,Consumption (Grams) per month per capita,Rice,6,4698.795042
91,Iran,Consumption (Grams) per month per capita,Sugar,6,1813.650193
91,Iran,Consumption (Grams) per month per capita,Yogurt,6,1747.969053
91,Iran,Consumption (Grams) per month per capita,Fruit,6,6063.767663
91,Iran,Consumption (Grams) per month per capita,Bread,6,10507.98325
91,Iran,Consumption (Grams) per month per capita,Milk,6,3762.220377
91,Iran,Consumption (Grams) per month per capita,Rice,7,5119.272092
91,Iran,Consumption (Grams) per month per capita,Meat,6,927.9679059
91,Iran,Consumption (Grams) per month per capita,Chicken,6,1950.997781
91,Iran,Consumption (Grams) per month per capita,Sugar,3,1639.72243
91,Iran,Consumption (Grams) per month per capita,Yogurt,3,1428.162707
91,Iran,Consumption (Grams) per month per capita,Fish,6,634.9146633
91,Iran,Consumption (Grams) per month per capita,Meat,2,564.4375161
91,Iran,Consumption (Grams) per month per capita,Sugar,2,1466.765424
91,Iran,Consumption (Grams) per month per capita,Yogurt,2,1351.587806
91,Iran,Consumption (Grams) per month per capita,Fruit,2,3960.474239
91,Iran,Consumption (Grams) per month per capita,Chicken,2,1522.489505
91,Iran,Consumption (Grams) per month per capita,Bread,2,9976.264509
91,Iran,Consumption (Grams) per month per capita,Milk,2,3014.299219
91,Iran,Consumption (Grams) per month per capita,Sugar,1,1332.534259
91,Iran,Consumption (Grams) per month per capita,Bread,1,9948.183793
91,Iran,Consumption (Grams) per month per capita,Meat,3,663.8726815
91,Iran,Consumption (Grams) per month per capita,Fish,3,567.0230605
91,Iran,Consumption (Grams) per month per capita,Rice,2,3315.539667
91,Iran,Consumption (Grams) per month per capita,Fish,2,539.2718063
91,Iran,Consumption (Grams) per month per capita,Meat,1,447.1323391
91,Iran,Consumption (Grams) per month per capita,Yogurt,1,1183.911323
91,Iran,Consumption (Grams) per month per capita,Chicken,1,1303.732294
91,Iran,Consumption (Grams) per month per capita,Fruit,1,3227.162104
91,Iran,Consumption (Grams) per month per capita,Milk,1,2966.358433
91,Iran,Consumption (Grams) per month per capita,Rice,3,3780.949518
91,Iran,Consumption (Grams) per month per capita,Rice,1,2815.304901
91,Iran,Consumption (Grams) per month per capita,Fish,1,448.3664057
90,Iran,Consumption (Grams) per month per capita,Sugar,6,1934.352267
90,Iran,Consumption (Grams) per month per capita,Fruit,6,6533.893588
90,Iran,Consumption (Grams) per month per capita,Bread,6,10504.9383
90,Iran,Consumption (Grams) per month per capita,Milk,6,4196.038076
90,Iran,Consumption (Grams) per month per capita,Meat,4,776.0826439
90,Iran,Consumption (Grams) per month per capita,Rice,4,3995.711139
90,Iran,Consumption (Grams) per month per capita,Sugar,4,1678.975928
90,Iran,Consumption (Grams) per month per capita,Fruit,4,5272.808096
90,Iran,Consumption (Grams) per month per capita,Chicken,4,1833.24594
90,Iran,Consumption (Grams) per month per capita,Bread,4,10445.4847
90,Iran,Consumption (Grams) per month per capita,Milk,4,3670.902599
90,Iran,Consumption (Grams) per month per capita,Rice,6,4829.112685
90,Iran,Consumption (Grams) per month per capita,Fish,6,700.5558015
90,Iran,Consumption (Grams) per month per capita,Yogurt,6,1739.028199
90,Iran,Consumption (Grams) per month per capita,Meat,2,572.7757452
90,Iran,Consumption (Grams) per month per capita,Sugar,2,1499.9173
90,Iran,Consumption (Grams) per month per capita,Fruit,2,4222.55251
90,Iran,Consumption (Grams) per month per capita,Chicken,2,1552.24206
90,Iran,Consumption (Grams) per month per capita,Bread,2,10230.75818
90,Iran,Consumption (Grams) per month per capita,Milk,2,3405.313635
90,Iran,Consumption (Grams) per month per capita,Chicken,6,2057.802538
90,Iran,Consumption (Grams) per month per capita,Sugar,7,1995.049619
90,Iran,Consumption (Grams) per month per capita,Fish,7,731.5669055
90,Iran,Consumption (Grams) per month per capita,Fruit,7,7132.460836
90,Iran,Consumption (Grams) per month per capita,Chicken,7,2235.326551
90,Iran,Consumption (Grams) per month per capita,Bread,7,10452.32628
90,Iran,Consumption (Grams) per month per capita,Milk,7,4143.631007
90,Iran,Consumption (Grams) per month per capita,Rice,7,5542.051236
90,Iran,Consumption (Grams) per month per capita,Meat,10,2022.672935
90,Iran,Consumption (Grams) per month per capita,Sugar,10,2683.361524
90,Iran,Consumption (Grams) per month per capita,Fish,10,1256.446484
90,Iran,Consumption (Grams) per month per capita,Fruit,10,10712.69356
90,Iran,Consumption (Grams) per month per capita,Chicken,10,3346.172834
90,Iran,Consumption (Grams) per month per capita,Bread,10,10449.09632
90,Iran,Consumption (Grams) per month per capita,Milk,10,6028.733903
90,Iran,Consumption (Grams) per month per capita,Meat,8,1302.480952
90,Iran,Consumption (Grams) per month per capita,Sugar,8,2118.97123
90,Iran,Consumption (Grams) per month per capita,Fish,8,812.8666904
90,Iran,Consumption (Grams) per month per capita,Yogurt,8,1856.139108
90,Iran,Consumption (Grams) per month per capita,Fruit,8,8106.658937
90,Iran,Consumption (Grams) per month per capita,Chicken,8,2409.994611
90,Iran,Consumption (Grams) per month per capita,Bread,8,10759.3594
90,Iran,Consumption (Grams) per month per capita,Milk,8,4503.997449
90,Iran,Consumption (Grams) per month per capita,Meat,5,910.3012591
90,Iran,Consumption (Grams) per month per capita,Rice,5,4465.32451
90,Iran,Consumption (Grams) per month per capita,Fruit,5,6031.301402
90,Iran,Consumption (Grams) per month per capita,Chicken,5,1975.564069
90,Iran,Consumption (Grams) per month per capita,Bread,5,10590.22286
90,Iran,Consumption (Grams) per month per capita,Milk,5,3830.777405
90,Iran,Consumption (Grams) per month per capita,Meat,9,1539.110955
90,Iran,Consumption (Grams) per month per capita,Rice,9,7315.934902
90,Iran,Consumption (Grams) per month per capita,Sugar,9,2351.717243
90,Iran,Consumption (Grams) per month per capita,Fruit,9,8903.220884
90,Iran,Consumption (Grams) per month per capita,Chicken,9,2649.312075
90,Iran,Consumption (Grams) per month per capita,Bread,9,10380.25186
90,Iran,Consumption (Grams) per month per capita,Milk,9,4907.871766
90,Iran,Consumption (Grams) per month per capita,Fish,4,626.3337688
90,Iran,Consumption (Grams) per month per capita,Meat,6,1032.029456
90,Iran,Consumption (Grams) per month per capita,Fish,3,614.1314342
90,Iran,Consumption (Grams) per month per capita,Bread,3,9957.104297
90,Iran,Consumption (Grams) per month per capita,Milk,3,3673.236268
90,Iran,Consumption (Grams) per month per capita,Yogurt,9,2080.731279
90,Iran,Consumption (Grams) per month per capita,Yogurt,10,2468.481919
90,Iran,Consumption (Grams) per month per capita,Meat,3,698.6181015
90,Iran,Consumption (Grams) per month per capita,Yogurt,3,1428.881069
90,Iran,Consumption (Grams) per month per capita,Fruit,3,4803.979063
90,Iran,Consumption (Grams) per month per capita,Chicken,3,1687.223558
90,Iran,Consumption (Grams) per month per capita,Sugar,1,1281.562703
90,Iran,Consumption (Grams) per month per capita,Fruit,1,3393.481805
90,Iran,Consumption (Grams) per month per capita,Chicken,1,1276.190009
90,Iran,Consumption (Grams) per month per capita,Bread,1,9603.183269
90,Iran,Consumption (Grams) per month per capita,Milk,1,2938.29329
90,Iran,Consumption (Grams) per month per capita,Fish,9,991.5540141
90,Iran,Consumption (Grams) per month per capita,Meat,7,1169.787278
90,Iran,Consumption (Grams) per month per capita,Rice,10,9390.883075
90,Iran,Consumption (Grams) per month per capita,Rice,8,5991.854538
90,Iran,Consumption (Grams) per month per capita,Yogurt,4,1551.373313
90,Iran,Consumption (Grams) per month per capita,Yogurt,7,1745.488555
90,Iran,Consumption (Grams) per month per capita,Sugar,5,1786.035654
90,Iran,Consumption (Grams) per month per capita,Fish,5,623.5287945
90,Iran,Consumption (Grams) per month per capita,Yogurt,5,1628.522836
90,Iran,Consumption (Grams) per month per capita,Meat,1,470.1876496
90,Iran,Consumption (Grams) per month per capita,Rice,1,2809.160656
90,Iran,Consumption (Grams) per month per capita,Yogurt,1,1113.720988
90,Iran,Consumption (Grams) per month per capita,Rice,3,3795.825393
90,Iran,Consumption (Grams) per month per capita,Fish,1,504.454376
90,Iran,Consumption (Grams) per month per capita,Sugar,3,1559.423035
90,Iran,Consumption (Grams) per month per capita,Rice,2,3444.488206
90,Iran,Consumption (Grams) per month per capita,Fish,2,571.1767705
90,Iran,Consumption (Grams) per month per capita,Yogurt,2,1322.245247
89,Iran,Consumption (Grams) per month per capita,Meat,8,1284.664802
89,Iran,Consumption (Grams) per month per capita,Sugar,8,2119.441666
89,Iran,Consumption (Grams) per month per capita,Fruit,8,8279.345742
89,Iran,Consumption (Grams) per month per capita,Chicken,8,2378.489366
89,Iran,Consumption (Grams) per month per capita,Bread,8,10068.44572
89,Iran,Consumption (Grams) per month per capita,Milk,8,5347.157738
89,Iran,Consumption (Grams) per month per capita,Meat,6,1034.95641
89,Iran,Consumption (Grams) per month per capita,Sugar,6,1825.916828
89,Iran,Consumption (Grams) per month per capita,Chicken,6,1963.399959
89,Iran,Consumption (Grams) per month per capita,Bread,6,10336.39488
89,Iran,Consumption (Grams) per month per capita,Milk,6,4768.676739
89,Iran,Consumption (Grams) per month per capita,Fish,7,731.8713575
89,Iran,Consumption (Grams) per month per capita,Fruit,7,7353.411266
89,Iran,Consumption (Grams) per month per capita,Bread,7,10380.28496
89,Iran,Consumption (Grams) per month per capita,Milk,7,5202.869703
89,Iran,Consumption (Grams) per month per capita,Rice,8,6569.125667
89,Iran,Consumption (Grams) per month per capita,Meat,10,2376.456065
89,Iran,Consumption (Grams) per month per capita,Sugar,10,2503.244949
89,Iran,Consumption (Grams) per month per capita,Fish,10,1312.028839
89,Iran,Consumption (Grams) per month per capita,Yogurt,10,2397.53461
89,Iran,Consumption (Grams) per month per capita,Fruit,10,11448.03432
89,Iran,Consumption (Grams) per month per capita,Bread,10,9595.586524
89,Iran,Consumption (Grams) per month per capita,Sugar,3,1509.134521
89,Iran,Consumption (Grams) per month per capita,Fruit,3,4859.530785
89,Iran,Consumption (Grams) per month per capita,Bread,3,10578.0512
89,Iran,Consumption (Grams) per month per capita,Milk,3,4244.297047
89,Iran,Consumption (Grams) per month per capita,Rice,10,10845.98698
89,Iran,Consumption (Grams) per month per capita,Milk,10,6450.248968
89,Iran,Consumption (Grams) per month per capita,Yogurt,8,1869.228798
89,Iran,Consumption (Grams) per month per capita,Chicken,10,3416.562913
89,Iran,Consumption (Grams) per month per capita,Meat,5,956.5124474
89,Iran,Consumption (Grams) per month per capita,Sugar,5,1685.069113
89,Iran,Consumption (Grams) per month per capita,Fruit,5,5995.800934
89,Iran,Consumption (Grams) per month per capita,Chicken,5,1820.063031
89,Iran,Consumption (Grams) per month per capita,Bread,5,10336.22608
89,Iran,Consumption (Grams) per month per capita,Milk,5,4692.08164
89,Iran,Consumption (Grams) per month per capita,Meat,4,824.0837819
89,Iran,Consumption (Grams) per month per capita,Sugar,4,1684.442367
89,Iran,Consumption (Grams) per month per capita,Fruit,4,5690.811824
89,Iran,Consumption (Grams) per month per capita,Chicken,4,1759.938159
89,Iran,Consumption (Grams) per month per capita,Bread,4,10461.92505
89,Iran,Consumption (Grams) per month per capita,Milk,4,4392.471655
89,Iran,Consumption (Grams) per month per capita,Rice,4,4078.406956
89,Iran,Consumption (Grams) per month per capita,Fish,4,595.1072873
89,Iran,Consumption (Grams) per month per capita,Yogurt,4,1396.119994
89,Iran,Consumption (Grams) per month per capita,Rice,5,4360.833752
89,Iran,Consumption (Grams) per month per capita,Fish,5,619.2409717
89,Iran,Consumption (Grams) per month per capita,Yogurt,5,1544.784964
89,Iran,Consumption (Grams) per month per capita,Fish,8,796.0554045
89,Iran,Consumption (Grams) per month per capita,Meat,3,694.4711561
89,Iran,Consumption (Grams) per month per capita,Yogurt,3,1374.277659
89,Iran,Consumption (Grams) per month per capita,Chicken,3,1639.552793
89,Iran,Consumption (Grams) per month per capita,Meat,7,1182.177444
89,Iran,Consumption (Grams) per month per capita,Sugar,7,1941.886986
89,Iran,Consumption (Grams) per month per capita,Yogurt,7,1676.93108
89,Iran,Consumption (Grams) per month per capita,Chicken,7,2210.157115
89,Iran,Consumption (Grams) per month per capita,Fish,6,655.4291264
89,Iran,Consumption (Grams) per month per capita,Fruit,6,6499.240884
89,Iran,Consumption (Grams) per month per capita,Meat,9,1716.23051
89,Iran,Consumption (Grams) per month per capita,Rice,9,7457.736646
89,Iran,Consumption (Grams) per month per capita,Sugar,9,2295.004809
89,Iran,Consumption (Grams) per month per capita,Fish,9,885.248574
89,Iran,Consumption (Grams) per month per capita,Yogurt,9,2061.955992
89,Iran,Consumption (Grams) per month per capita,Fruit,9,9300.433934
89,Iran,Consumption (Grams) per month per capita,Chicken,9,2658.886867
89,Iran,Consumption (Grams) per month per capita,Bread,9,9779.468985
89,Iran,Consumption (Grams) per month per capita,Milk,9,5869.034364
89,Iran,Consumption (Grams) per month per capita,Yogurt,6,1641.402256
89,Iran,Consumption (Grams) per month per capita,Rice,7,5496.660268
89,Iran,Consumption (Grams) per month per capita,Rice,3,3678.474237
89,Iran,Consumption (Grams) per month per capita,Fish,3,605.266614
89,Iran,Consumption (Grams) per month per capita,Meat,2,623.0834165
89,Iran,Consumption (Grams) per month per capita,Sugar,2,1417.586564
89,Iran,Consumption (Grams) per month per capita,Fruit,2,4092.282286
89,Iran,Consumption (Grams) per month per capita,Chicken,2,1497.529872
89,Iran,Consumption (Grams) per month per capita,Bread,2,10563.25366
89,Iran,Consumption (Grams) per month per capita,Milk,2,3924.022527
89,Iran,Consumption (Grams) per month per capita,Yogurt,2,1304.908617
89,Iran,Consumption (Grams) per month per capita,Fish,2,586.9912175
89,Iran,Consumption (Grams) per month per capita,Rice,6,4841.441567
89,Iran,Consumption (Grams) per month per capita,Rice,1,2895.838717
89,Iran,Consumption (Grams) per month per capita,Sugar,1,1122.312427
89,Iran,Consumption (Grams) per month per capita,Yogurt,1,1073.763183
89,Iran,Consumption (Grams) per month per capita,Fruit,1,3239.298383
89,Iran,Consumption (Grams) per month per capita,Bread,1,10494.29811
89,Iran,Consumption (Grams) per month per capita,Milk,1,3618.362841
89,Iran,Consumption (Grams) per month per capita,Rice,2,3458.653269
89,Iran,Consumption (Grams) per month per capita,Meat,1,520.8090326
89,Iran,Consumption (Grams) per month per capita,Chicken,1,1248.488292
89,Iran,Consumption (Grams) per month per capita,Fish,1,574.3197729
88,Iran,Consumption (Grams) per month per capita,Meat,6,1052.083837
88,Iran,Consumption (Grams) per month per capita,Rice,6,4805.405487
88,Iran,Consumption (Grams) per month per capita,Sugar,6,1789.866865
88,Iran,Consumption (Grams) per month per capita,Fish,6,629.4446727
88,Iran,Consumption (Grams) per month per capita,Fruit,6,6041.876188
88,Iran,Consumption (Grams) per month per capita,Bread,6,10570.80087
88,Iran,Consumption (Grams) per month per capita,Milk,6,4944.391187
88,Iran,Consumption (Grams) per month per capita,Meat,5,895.6109504
88,Iran,Consumption (Grams) per month per capita,Rice,5,4535.467364
88,Iran,Consumption (Grams) per month per capita,Sugar,5,1645.07999
88,Iran,Consumption (Grams) per month per capita,Fish,5,576.1032935
88,Iran,Consumption (Grams) per month per capita,Yogurt,5,1467.395593
88,Iran,Consumption (Grams) per month per capita,Fruit,5,5365.086435
88,Iran,Consumption (Grams) per month per capita,Chicken,5,1786.703231
88,Iran,Consumption (Grams) per month per capita,Bread,5,10666.10917
88,Iran,Consumption (Grams) per month per capita,Milk,5,4615.928281
88,Iran,Consumption (Grams) per month per capita,Sugar,4,1572.15626
88,Iran,Consumption (Grams) per month per capita,Fish,4,562.2302633
88,Iran,Consumption (Grams) per month per capita,Bread,4,10793.42174
88,Iran,Consumption (Grams) per month per capita,Sugar,3,1489.488114
88,Iran,Consumption (Grams) per month per capita,Yogurt,3,1372.913149
88,Iran,Consumption (Grams) per month per capita,Fruit,3,4214.72465
88,Iran,Consumption (Grams) per month per capita,Bread,3,10596.86512
88,Iran,Consumption (Grams) per month per capita,Milk,3,4326.923346
88,Iran,Consumption (Grams) per month per capita,Meat,10,2153.491823
88,Iran,Consumption (Grams) per month per capita,Rice,10,10467.08028
88,Iran,Consumption (Grams) per month per capita,Sugar,10,2506.81093
88,Iran,Consumption (Grams) per month per capita,Yogurt,10,2595.640212
88,Iran,Consumption (Grams) per month per capita,Fruit,10,10936.35801
88,Iran,Consumption (Grams) per month per capita,Bread,10,9769.407482
88,Iran,Consumption (Grams) per month per capita,Milk,10,6675.296562
88,Iran,Consumption (Grams) per month per capita,Meat,8,1293.239585
88,Iran,Consumption (Grams) per month per capita,Sugar,8,2022.02686
88,Iran,Consumption (Grams) per month per capita,Fish,8,801.6638464
88,Iran,Consumption (Grams) per month per capita,Fruit,8,7620.072011
88,Iran,Consumption (Grams) per month per capita,Chicken,8,2257.439863
88,Iran,Consumption (Grams) per month per capita,Bread,8,10060.24089
88,Iran,Consumption (Grams) per month per capita,Milk,8,5227.75554
88,Iran,Consumption (Grams) per month per capita,Chicken,10,3375.790912
88,Iran,Consumption (Grams) per month per capita,Fish,10,1174.339036
88,Iran,Consumption (Grams) per month per capita,Meat,9,1588.036549
88,Iran,Consumption (Grams) per month per capita,Rice,9,7443.162383
88,Iran,Consumption (Grams) per month per capita,Sugar,9,2047.862388
88,Iran,Consumption (Grams) per month per capita,Fruit,9,8853.804857
88,Iran,Consumption (Grams) per month per capita,Chicken,9,2661.866626
88,Iran,Consumption (Grams) per month per capita,Bread,9,10131.73204
88,Iran,Consumption (Grams) per month per capita,Milk,9,5688.053297
88,Iran,Consumption (Grams) per month per capita,Meat,4,829.7415161
88,Iran,Consumption (Grams) per month per capita,Yogurt,4,1426.688829
88,Iran,Consumption (Grams) per month per capita,Fruit,4,4845.055906
88,Iran,Consumption (Grams) per month per capita,Milk,4,4637.087084
88,Iran,Consumption (Grams) per month per capita,Rice,4,3960.200347
88,Iran,Consumption (Grams) per month per capita,Rice,8,6383.149085
88,Iran,Consumption (Grams) per month per capita,Meat,2,644.7358441
88,Iran,Consumption (Grams) per month per capita,Rice,2,3290.785133
88,Iran,Consumption (Grams) per month per capita,Sugar,2,1370.837316
88,Iran,Consumption (Grams) per month per capita,Fruit,2,3742.637046
88,Iran,Consumption (Grams) per month per capita,Chicken,2,1401.302474
88,Iran,Consumption (Grams) per month per capita,Bread,2,10654.35341
88,Iran,Consumption (Grams) per month per capita,Milk,2,3958.374994
88,Iran,Consumption (Grams) per month per capita,Meat,7,1174.245863
88,Iran,Consumption (Grams) per month per capita,Sugar,7,1954.744439
88,Iran,Consumption (Grams) per month per capita,Fruit,7,6637.294293
88,Iran,Consumption (Grams) per month per capita,Bread,7,10895.80223
88,Iran,Consumption (Grams) per month per capita,Milk,7,4956.760032
88,Iran,Consumption (Grams) per month per capita,Yogurt,7,1649.297858
88,Iran,Consumption (Grams) per month per capita,Chicken,7,2187.368579
88,Iran,Consumption (Grams) per month per capita,Yogurt,8,1819.010771
88,Iran,Consumption (Grams) per month per capita,Fish,9,925.089509
88,Iran,Consumption (Grams) per month per capita,Yogurt,9,2031.161619
88,Iran,Consumption (Grams) per month per capita,Chicken,6,1923.284206
88,Iran,Consumption (Grams) per month per capita,Fish,2,544.3631573
88,Iran,Consumption (Grams) per month per capita,Meat,3,763.8188952
88,Iran,Consumption (Grams) per month per capita,Rice,7,5963.886426
88,Iran,Consumption (Grams) per month per capita,Fish,7,704.7063496
88,Iran,Consumption (Grams) per month per capita,Rice,3,3575.777107
88,Iran,Consumption (Grams) per month per capita,Fish,3,515.1426858
88,Iran,Consumption (Grams) per month per capita,Chicken,3,1533.53657
88,Iran,Consumption (Grams) per month per capita,Yogurt,2,1271.493491
88,Iran,Consumption (Grams) per month per capita,Sugar,1,1177.913925
88,Iran,Consumption (Grams) per month per capita,Fruit,1,2917.567176
88,Iran,Consumption (Grams) per month per capita,Chicken,1,1163.054819
88,Iran,Consumption (Grams) per month per capita,Bread,1,10554.72614
88,Iran,Consumption (Grams) per month per capita,Milk,1,3408.940728
88,Iran,Consumption (Grams) per month per capita,Meat,1,622.5869893
88,Iran,Consumption (Grams) per month per capita,Fish,1,521.8472759
88,Iran,Consumption (Grams) per month per capita,Chicken,4,1659.658634
88,Iran,Consumption (Grams) per month per capita,Yogurt,6,1540.475457
88,Iran,Consumption (Grams) per month per capita,Yogurt,1,1042.147445
88,Iran,Consumption (Grams) per month per capita,Rice,1,2762.716143
87,Iran,Consumption (Grams) per month per capita,Sugar,8,1964.436308
87,Iran,Consumption (Grams) per month per capita,Chicken,8,2239.789471
87,Iran,Consumption (Grams) per month per capita,Bread,8,10391.49175
87,Iran,Consumption (Grams) per month per capita,Milk,8,5198.075187
87,Iran,Consumption (Grams) per month per capita,Meat,4,941.1015243
87,Iran,Consumption (Grams) per month per capita,Rice,4,4033.255227
87,Iran,Consumption (Grams) per month per capita,Sugar,4,1621.870134
87,Iran,Consumption (Grams) per month per capita,Fish,4,510.6279802
87,Iran,Consumption (Grams) per month per capita,Yogurt,4,1558.031315
87,Iran,Consumption (Grams) per month per capita,Chicken,4,1612.065482
87,Iran,Consumption (Grams) per month per capita,Bread,4,10948.69398
87,Iran,Consumption (Grams) per month per capita,Milk,4,4504.307956
87,Iran,Consumption (Grams) per month per capita,Meat,3,897.834158
87,Iran,Consumption (Grams) per month per capita,Sugar,3,1590.248771
87,Iran,Consumption (Grams) per month per capita,Fish,3,504.9981679
87,Iran,Consumption (Grams) per month per capita,Fruit,3,4446.282636
87,Iran,Consumption (Grams) per month per capita,Chicken,3,1486.690829
87,Iran,Consumption (Grams) per month per capita,Bread,3,11323.91172
87,Iran,Consumption (Grams) per month per capita,Milk,3,4251.775485
87,Iran,Consumption (Grams) per month per capita,Meat,1,668.891643
87,Iran,Consumption (Grams) per month per capita,Chicken,1,1084.6658
