"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"115",10001002217,"1399","139910001002217",3.8,"5","6",11555436.3307599,0,NA,NA
"116",10001002218,"1399","139910001002218",2.9,"7","7",11555436.3307599,0,NA,NA
"117",10001002220,"1399","139910001002220",3.4,"6","7",11555436.3307599,0,NA,NA
"118",10001002223,"1399","139910001002223",2.4,"6","7",11555436.3307599,0,NA,NA
"119",10001002226,"1399","139910001002226",3.4,"10","9",11555436.3307599,0,NA,NA
"120",10001002229,"1399","139910001002229",1.7,"10","9",11555436.3307599,0,NA,NA
"121",10001002314,"1399","139910001002314",2.9,"10","10",11555436.3307599,0,NA,NA
"122",10001002317,"1399","139910001002317",2.9,"9","9",11555436.3307599,0,NA,NA
"123",10001002320,"1399","139910001002320",3.1,"9","8",11555436.3307599,0,NA,NA
"124",10001002323,"1399","139910001002323",2.4,"10","10",11555436.3307599,0,NA,NA
"125",10001002326,"1399","139910001002326",3.1,"9","9",11555436.3307599,0,NA,NA
"126",10001002329,"1399","139910001002329",2.4,"7","7",11555436.3307599,0,NA,NA
"127",10001002413,"1399","139910001002413",2.4,"7","7",11555436.3307599,0,NA,NA
"128",10001002414,"1399","139910001002414",2.4,"4","5",11555436.3307599,0,NA,NA
"129",10001002419,"1399","139910001002419",3.4,"6","7",11555436.3307599,0,NA,NA
"130",10001002424,"1399","139910001002424",2.2,"7","7",11555436.3307599,0,NA,NA
"131",10001002426,"1399","139910001002426",3.2,"6","6",11555436.3307599,0,NA,NA
"132",10001002429,"1399","139910001002429",3.1,"6","7",11555436.3307599,0,NA,NA
"133",10001002517,"1399","139910001002517",1.7,"6","5",11555436.3307599,0,NA,NA
"134",10001002518,"1399","139910001002518",2.4,"8","8",11555436.3307599,0,NA,NA
"135",10001002520,"1399","139910001002520",2.7,"3","3",11555436.3307599,1,0.217746652732705,0.0474136047762974
"136",10001002523,"1399","139910001002523",1.7,"9","9",11555436.3307599,0,NA,NA
"137",10001002526,"1399","139910001002526",1.7,"9","9",11555436.3307599,0,NA,NA
"138",10001002529,"1399","139910001002529",2.4,"7","7",11555436.3307599,0,NA,NA
"139",10001002613,"1399","139910001002613",2.7,"5","5",11555436.3307599,0,NA,NA
"140",10001002617,"1399","139910001002617",1.7,"10","10",11555436.3307599,0,NA,NA
"141",10001002620,"1399","139910001002620",3.4,"5","5",11555436.3307599,0,NA,NA
"142",10001002621,"1399","139910001002621",3.6,"5","6",11555436.3307599,0,NA,NA
"143",10001002626,"1399","139910001002626",1,"9","9",11555436.3307599,0,NA,NA
"144",10001002629,"1399","139910001002629",2.7,"7","7",11555436.3307599,0,NA,NA
"145",10001002713,"1399","139910001002713",2.9,"9","9",11555436.3307599,0,NA,NA
"146",10001002715,"1399","139910001002715",2.2,"9","9",11555436.3307599,0,NA,NA
"147",10001002720,"1399","139910001002720",2.2,"7","8",11555436.3307599,0,NA,NA
"148",10001002723,"1399","139910001002723",1.7,"10","10",11555436.3307599,0,NA,NA
"149",10001002726,"1399","139910001002726",2.4,"8","8",11555436.3307599,0,NA,NA
"150",10001002729,"1399","139910001002729",1.7,"9","9",11555436.3307599,0,NA,NA
"151",10002002816,"1399","139910002002816",2.2,"8","8",11555436.3307599,0,NA,NA
"152",10002002820,"1399","139910002002820",3.1,"3","3",11555436.3307599,1,0.191732396532481,0.0367613118800886
"153",10002002824,"1399","139910002002824",1.7,"10","9",11555436.3307599,0,NA,NA
"154",10002002826,"1399","139910002002826",2.4,"4","4",11555436.3307599,1,0.0819194468514905,0.00671079577245418
"155",10002002829,"1399","139910002002829",3.6,"4","4",11555436.3307599,1,0.0686148713975595,0.00470800057690364
"156",10002002914,"1399","139910002002914",2.2,"10","9",11555436.3307599,0,NA,NA
"157",10002002915,"1399","139910002002915",1.7,"5","4",11555436.3307599,1,0.00500056395553581,2.5005639873404e-05
"158",10002002922,"1399","139910002002922",2.4,"10","10",11555436.3307599,0,NA,NA
"159",10002002926,"1399","139910002002926",1.7,"6","5",11555436.3307599,0,NA,NA
"160",10002002929,"1399","139910002002929",2.7,"8","7",11555436.3307599,0,NA,NA
"161",10002003014,"1399","139910002003014",2.2,"9","8",11555436.3307599,0,NA,NA
"162",10002003017,"1399","139910002003017",2.4,"7","5",11555436.3307599,0,NA,NA
"163",10002003020,"1399","139910002003020",2.2,"9","8",11555436.3307599,0,NA,NA
"164",10002003022,"1399","139910002003022",3.1,"1","1",11555436.3307599,1,0.502289818692352,0.252295061961996
"165",10002003026,"1399","139910002003026",1.7,"9","7",11555436.3307599,0,NA,NA
"166",10002003029,"1399","139910002003029",3.9,"4","4",11555436.3307599,1,0.095471885888873,0.00911488099517799
"167",10003003115,"1399","139910003003115",1.7,"10","10",11555436.3307599,0,NA,NA
"168",10003003118,"1399","139910003003118",3.1,"5","5",11555436.3307599,0,NA,NA
"169",10003003123,"1399","139910003003123",1.7,"9","8",11555436.3307599,0,NA,NA
"170",10003003124,"1399","139910003003124",2.2,"9","8",11555436.3307599,0,NA,NA
"171",10003003126,"1399","139910003003126",2.7,"6","6",11555436.3307599,0,NA,NA
"172",10003003129,"1399","139910003003129",2.2,"6","6",11555436.3307599,0,NA,NA
"173",10003003218,"1399","139910003003218",2.2,"3","3",11555436.3307599,1,0.20074617452408,0.0402990265860524
"174",10003003219,"1399","139910003003219",2.7,"3","3",11555436.3307599,1,0.199887951325103,0.0399551930849466
"175",10003003223,"1399","139910003003223",1.7,"10","9",11555436.3307599,0,NA,NA
"176",10003003226,"1399","139910003003226",1.7,"10","9",11555436.3307599,0,NA,NA
"177",10003003229,"1399","139910003003229",2.4,"5","5",11555436.3307599,0,NA,NA
"178",10003003315,"1399","139910003003315",2.7,"8","8",11555436.3307599,0,NA,NA
"179",10003003318,"1399","139910003003318",3.1,"9","8",11555436.3307599,0,NA,NA
"180",10003003321,"1399","139910003003321",2.7,"6","5",11555436.3307599,0,NA,NA
"181",10003003322,"1399","139910003003322",1.7,"10","10",11555436.3307599,0,NA,NA
"182",10003003326,"1399","139910003003326",2.4,"10","10",11555436.3307599,0,NA,NA
"183",10003003329,"1399","139910003003329",2.4,"8","8",11555436.3307599,0,NA,NA
"184",10003003515,"1399","139910003003515",1.7,"4","4",11555436.3307599,1,0.0628969838277455,0.00395603057462768
"185",10003003516,"1399","139910003003516",3.1,"8","7",11555436.3307599,0,NA,NA
"186",10003003521,"1399","139910003003521",1.7,"10","9",11555436.3307599,0,NA,NA
"187",10003003524,"1399","139910003003524",2.4,"9","9",11555436.3307599,0,NA,NA
"188",10003003526,"1399","139910003003526",1.7,"9","8",11555436.3307599,0,NA,NA
"189",10003003529,"1399","139910003003529",2.2,"10","8",11555436.3307599,0,NA,NA
"190",10004003617,"1399","139910004003617",1.7,"9","8",11555436.3307599,0,NA,NA
"191",10004003622,"1399","139910004003622",2.4,"9","8",11555436.3307599,0,NA,NA
"192",10004003624,"1399","139910004003624",2.7,"10","10",11555436.3307599,0,NA,NA
"193",10004003626,"1399","139910004003626",2.7,"10","10",11555436.3307599,0,NA,NA
"194",10004003629,"1399","139910004003629",2.7,"4","3",11555436.3307599,1,0.165866325498736,0.0275116379344526
"195",10004003814,"1399","139910004003814",1.7,"4","4",11555436.3307599,1,0.0780125919241443,0.00608596449872306
"196",10004003817,"1399","139910004003817",3.8,"3","3",11555436.3307599,1,0.173060726297351,0.0299500149865668
"197",10004003821,"1399","139910004003821",2.4,"2","2",11555436.3307599,1,0.42165333519436,0.177791535080527
"198",10004003823,"1399","139910004003823",2.4,"2","2",11555436.3307599,1,0.411867086474472,0.16963449692097
"199",10004003826,"1399","139910004003826",3.4,"1","1",11555436.3307599,1,0.528333869037263,0.279136677171884
"200",10004003829,"1399","139910004003829",2.7,"1","1",11555436.3307599,1,0.838356405182438,0.70284146211042
"201",10004003914,"1399","139910004003914",1.7,"10","10",11555436.3307599,0,NA,NA
"202",10004003918,"1399","139910004003918",2.9,"5","5",11555436.3307599,0,NA,NA
"203",10004003922,"1399","139910004003922",2.2,"3","3",11555436.3307599,1,0.311840468090358,0.0972444775388134
"204",10004003923,"1399","139910004003923",2.2,"7","7",11555436.3307599,0,NA,NA
"205",10004003926,"1399","139910004003926",2.7,"4","4",11555436.3307599,1,0.0924717338199185,0.00855102155566185
"206",10004003929,"1399","139910004003929",1.7,"8","7",11555436.3307599,0,NA,NA
"207",10004004013,"1399","139910004004013",2.4,"4","4",11555436.3307599,1,0.0891548027948869,0.00794857886139517
"208",10004004014,"1399","139910004004014",1.7,"8","7",11555436.3307599,0,NA,NA
"209",10004004020,"1399","139910004004020",2.7,"8","7",11555436.3307599,0,NA,NA
"210",10004004024,"1399","139910004004024",3.1,"10","10",11555436.3307599,0,NA,NA
"211",10004004026,"1399","139910004004026",3.1,"6","5",11555436.3307599,0,NA,NA
"212",10004004029,"1399","139910004004029",2.4,"3","3",11555436.3307599,1,0.193799701633597,0.0375583243532711
"213",10004004115,"1399","139910004004115",1.7,"9","9",11555436.3307599,0,NA,NA
"214",10004004118,"1399","139910004004118",2.9,"8","7",11555436.3307599,0,NA,NA
"215",10004004119,"1399","139910004004119",1.7,"8","4",11555436.3307599,1,0.080116021818286,0.00641857695198808
"216",10004004121,"1399","139910004004121",1.7,"10","10",11555436.3307599,0,NA,NA
"217",10004004126,"1399","139910004004126",2.4,"7","6",11555436.3307599,0,NA,NA
"218",10004004129,"1399","139910004004129",3.2,"4","4",11555436.3307599,1,0.152108547057419,0.0231370100879191
"219",10004004216,"1399","139910004004216",1,"10","10",11555436.3307599,0,NA,NA
"220",10004004217,"1399","139910004004217",1.7,"7","6",11555436.3307599,0,NA,NA
"221",10004004220,"1399","139910004004220",1.7,"8","7",11555436.3307599,0,NA,NA
"222",10004004223,"1399","139910004004223",1.7,"10","10",11555436.3307599,0,NA,NA
"223",10004004226,"1399","139910004004226",1.7,"8","7",11555436.3307599,0,NA,NA
"224",10004004229,"1399","139910004004229",1.7,"9","8",11555436.3307599,0,NA,NA
"225",10004004317,"1399","139910004004317",3.1,"4","4",11555436.3307599,1,0.135418273359722,0.0183381087597284
"226",10004004318,"1399","139910004004318",2.2,"7","6",11555436.3307599,0,NA,NA
"227",10004004321,"1399","139910004004321",2.2,"5","5",11555436.3307599,0,NA,NA
"228",10004004323,"1399","139910004004323",2.2,"7","7",11555436.3307599,0,NA,NA
"229",10004004326,"1399","139910004004326",2.4,"10","9",11555436.3307599,0,NA,NA
"230",10004004329,"1399","139910004004329",2.2,"4","4",11555436.3307599,1,0.11541146021229,0.013319805148333
"231",10004004413,"1399","139910004004413",2.2,"7","6",11555436.3307599,0,NA,NA
"232",10004004414,"1399","139910004004414",2.4,"9","9",11555436.3307599,0,NA,NA
"233",10004004421,"1399","139910004004421",1.7,"9","8",11555436.3307599,0,NA,NA
"234",10004004424,"1399","139910004004424",3.1,"2","2",11555436.3307599,1,0.353985451399898,0.12530569980279
"235",10004004426,"1399","139910004004426",1.7,"10","10",11555436.3307599,0,NA,NA
"236",10004004429,"1399","139910004004429",3.8,"5","5",11555436.3307599,1,0.00140179033351959,1.96501613914895e-06
"237",10004004513,"1399","139910004004513",2.7,"10","10",11555436.3307599,0,NA,NA
"238",10004004514,"1399","139910004004514",2.7,"2","2",11555436.3307599,1,0.355634089523948,0.126475605631528
"239",10004004522,"1399","139910004004522",2.9,"7","7",11555436.3307599,0,NA,NA
"240",10004004524,"1399","139910004004524",2.7,"8","7",11555436.3307599,0,NA,NA
"241",10004004526,"1399","139910004004526",2.2,"10","9",11555436.3307599,0,NA,NA
"242",10004004529,"1399","139910004004529",2.2,"10","10",11555436.3307599,0,NA,NA
"243",10005004617,"1399","139910005004617",3.4,"5","4",11555436.3307599,1,0.0211432918261537,0.000447038789245899
"244",10005004618,"1399","139910005004618",2.2,"4","2",11555436.3307599,1,0.329817312399027,0.108779459558118
"245",10005004619,"1399","139910005004619",1,"10","9",11555436.3307599,0,NA,NA
"246",10005004623,"1399","139910005004623",1.7,"6","5",11555436.3307599,0,NA,NA
"247",10005004626,"1399","139910005004626",2.2,"7","6",11555436.3307599,0,NA,NA
"248",10005004629,"1399","139910005004629",2.9,"8","7",11555436.3307599,0,NA,NA
"249",10005004716,"1399","139910005004716",2.7,"9","8",11555436.3307599,0,NA,NA
"250",10005004717,"1399","139910005004717",2.9,"7","6",11555436.3307599,0,NA,NA
"251",10005004719,"1399","139910005004719",2.7,"6","6",11555436.3307599,0,NA,NA
"252",10005004726,"1399","139910005004726",2.7,"10","10",11555436.3307599,0,NA,NA
"253",10005004729,"1399","139910005004729",2.4,"10","9",11555436.3307599,0,NA,NA
"254",10005004817,"1399","139910005004817",1.7,"7","7",11555436.3307599,0,NA,NA
"255",10005004818,"1399","139910005004818",2.9,"8","6",11555436.3307599,0,NA,NA
"256",10005004819,"1399","139910005004819",2.4,"9","8",11555436.3307599,0,NA,NA
"257",10005004824,"1399","139910005004824",2.4,"9","9",11555436.3307599,0,NA,NA
"258",10005004826,"1399","139910005004826",1.7,"9","8",11555436.3307599,0,NA,NA
"259",10005004829,"1399","139910005004829",2.4,"9","8",11555436.3307599,0,NA,NA
"260",10005005013,"1399","139910005005013",1.7,"10","10",11555436.3307599,0,NA,NA
"261",10005005015,"1399","139910005005015",1,"10","9",11555436.3307599,0,NA,NA
"262",10005005020,"1399","139910005005020",3.1,"5","5",11555436.3307599,0,NA,NA
"263",10005005021,"1399","139910005005021",2.2,"5","5",11555436.3307599,0,NA,NA
"264",10005005026,"1399","139910005005026",1.7,"6","6",11555436.3307599,0,NA,NA
"265",10005005029,"1399","139910005005029",2.9,"2","1",11555436.3307599,1,0.591552033095405,0.349933807859307
"266",10005005114,"1399","139910005005114",1,"7","6",11555436.3307599,0,NA,NA
"267",10005005118,"1399","139910005005118",3.1,"6","6",11555436.3307599,0,NA,NA
"268",10005005119,"1399","139910005005119",1.7,"10","9",11555436.3307599,0,NA,NA
"269",10005005124,"1399","139910005005124",2.7,"6","6",11555436.3307599,0,NA,NA
"270",10005005126,"1399","139910005005126",2.2,"9","8",11555436.3307599,0,NA,NA
"271",10005005129,"1399","139910005005129",1.7,"9","8",11555436.3307599,0,NA,NA
"272",10005005215,"1399","139910005005215",3.1,"2","3",11555436.3307599,1,0.307743875798892,0.0947062930917241
"273",10005005216,"1399","139910005005216",2.2,"5","1",11555436.3307599,1,0.575887550170998,0.331646470441954
"274",10005005220,"1399","139910005005220",2.7,"3","3",11555436.3307599,1,0.246019175939261,0.0605254349298329
"275",10005005221,"1399","139910005005221",2.7,"2","2",11555436.3307599,1,0.339581891150496,0.115315860797347
"276",10005005226,"1399","139910005005226",2.2,"8","8",11555436.3307599,0,NA,NA
"277",10005005229,"1399","139910005005229",2.4,"7","6",11555436.3307599,0,NA,NA
"278",10005005315,"1399","139910005005315",2.7,"5","5",11555436.3307599,0,NA,NA
"279",10005005317,"1399","139910005005317",2.7,"9","8",11555436.3307599,0,NA,NA
"280",10005005320,"1399","139910005005320",2.9,"3","3",11555436.3307599,1,0.269648999027053,0.0727105826762917
"281",10005005323,"1399","139910005005323",1.7,"9","8",11555436.3307599,0,NA,NA
"282",10005005326,"1399","139910005005326",2.4,"9","8",11555436.3307599,0,NA,NA
"283",10005005329,"1399","139910005005329",1.7,"8","7",11555436.3307599,0,NA,NA
"284",10006005413,"1399","139910006005413",2.2,"5","5",11555436.3307599,0,NA,NA
"285",10006005414,"1399","139910006005414",2.7,"9","8",11555436.3307599,0,NA,NA
"286",10006005422,"1399","139910006005422",2.7,"8","7",11555436.3307599,0,NA,NA
"287",10006005423,"1399","139910006005423",2.2,"6","5",11555436.3307599,1,0.00304870371745924,9.2945943568498e-06
"288",10006005426,"1399","139910006005426",1.7,"6","5",11555436.3307599,0,NA,NA
"289",10006005429,"1399","139910006005429",4.3,"9","8",11555436.3307599,0,NA,NA
"290",10006005515,"1399","139910006005515",1.7,"9","9",11555436.3307599,0,NA,NA
"291",10006005517,"1399","139910006005517",2.4,"10","10",11555436.3307599,0,NA,NA
"292",10006005522,"1399","139910006005522",2.2,"7","7",11555436.3307599,0,NA,NA
"293",10006005523,"1399","139910006005523",1.7,"8","8",11555436.3307599,0,NA,NA
"294",10006005526,"1399","139910006005526",2.4,"7","7",11555436.3307599,0,NA,NA
"295",10006005529,"1399","139910006005529",1.7,"7","6",11555436.3307599,0,NA,NA
"296",10006005615,"1399","139910006005615",3.6,"2","2",11555436.3307599,1,0.372200505024218,0.138533215940283
"297",10006005617,"1399","139910006005617",2.2,"9","8",11555436.3307599,0,NA,NA
"298",10006005620,"1399","139910006005620",2.2,"5","5",11555436.3307599,0,NA,NA
"299",10006005622,"1399","139910006005622",2.4,"6","6",11555436.3307599,0,NA,NA
"300",10006005626,"1399","139910006005626",2.7,"5","5",11555436.3307599,0,NA,NA
"301",10006005629,"1399","139910006005629",2.2,"4","4",11555436.3307599,1,0.0666269376531937,0.00443914882104257
"302",10006005716,"1399","139910006005716",2.7,"8","8",11555436.3307599,0,NA,NA
"303",10006005718,"1399","139910006005718",2.7,"8","7",11555436.3307599,0,NA,NA
"304",10006005722,"1399","139910006005722",2.9,"1","1",11555436.3307599,1,0.66033592921479,0.43604353941196
"305",10006005723,"1399","139910006005723",3.1,"1","1",11555436.3307599,1,0.6379954909626,0.407038246488609
"306",10006005726,"1399","139910006005726",2.5,"3","3",11555436.3307599,1,0.179107798386109,0.0320796034427191
"307",10006005729,"1399","139910006005729",2.4,"10","10",11555436.3307599,0,NA,NA
"308",10006005816,"1399","139910006005816",2.7,"10","10",11555436.3307599,0,NA,NA
