"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"1",10001000116,"1394","139410001000116",2.4,"4","5",3939417.98715368,0,NA,NA
"2",10001000117,"1394","139410001000117",1.7,"9","9",3939417.98715368,0,NA,NA
"3",10001000120,"1394","139410001000120",1.7,"1","1",3939417.98715368,1,0.493918585790292,0.243955569389082
"4",10001000123,"1394","139410001000123",3.1,"1","2",3939417.98715368,1,0.292787420727238,0.0857244737361087
"5",10001000126,"1394","139410001000126",1,"5","6",3939417.98715368,0,NA,NA
"6",10001000129,"1394","139410001000129",1,"7","7",3939417.98715368,0,NA,NA
"7",10001000213,"1394","139410001000213",2.2,"10","9",3939417.98715368,0,NA,NA
"8",10001000216,"1394","139410001000216",2.4,"7","7",3939417.98715368,0,NA,NA
"9",10001000220,"1394","139410001000220",1.7,"9","9",3939417.98715368,0,NA,NA
"10",10001000223,"1394","139410001000223",2.9,"7","7",3939417.98715368,0,NA,NA
"11",10001000226,"1394","139410001000226",2.9,"6","6",3939417.98715368,0,NA,NA
"12",10001000229,"1394","139410001000229",2.4,"4","5",3939417.98715368,0,NA,NA
"13",10001000313,"1394","139410001000313",2.9,"8","8",3939417.98715368,0,NA,NA
"14",10001000317,"1394","139410001000317",2.4,"6","6",3939417.98715368,0,NA,NA
"15",10001000320,"1394","139410001000320",2.4,"10","10",3939417.98715368,0,NA,NA
"16",10001000323,"1394","139410001000323",3.1,"5","5",3939417.98715368,0,NA,NA
"17",10001000326,"1394","139410001000326",2.9,"3","4",3939417.98715368,0,NA,NA
"18",10001000329,"1394","139410001000329",2.9,"7","7",3939417.98715368,0,NA,NA
"19",10001000414,"1394","139410001000414",2.9,"3","3",3939417.98715368,1,0.00631831194840412,3.99210658773462e-05
"20",10001000420,"1394","139410001000420",2.2,"8","8",3939417.98715368,0,NA,NA
"21",10001000423,"1394","139410001000423",2.2,"4","5",3939417.98715368,0,NA,NA
"22",10001000426,"1394","139410001000426",2.7,"7","7",3939417.98715368,0,NA,NA
"23",10001000429,"1394","139410001000429",2.2,"7","7",3939417.98715368,0,NA,NA
"24",10001000513,"1394","139410001000513",3.6,"1","1",3939417.98715368,1,0.56659633768851,0.321031409882032
"25",10001000518,"1394","139410001000518",1,"8","8",3939417.98715368,0,NA,NA
"26",10001000519,"1394","139410001000519",2.9,"10","10",3939417.98715368,0,NA,NA
"27",10001000523,"1394","139410001000523",2.4,"7","7",3939417.98715368,0,NA,NA
"28",10001000526,"1394","139410001000526",1.7,"7","7",3939417.98715368,0,NA,NA
"29",10001000529,"1394","139410001000529",1.7,"8","8",3939417.98715368,0,NA,NA
"30",10001000613,"1394","139410001000613",1.7,"2","3",3939417.98715368,1,0.0945287104235138,0.00893567709433253
"31",10001000616,"1394","139410001000616",2.7,"7","7",3939417.98715368,0,NA,NA
"32",10001000620,"1394","139410001000620",3.2,"9","7",3939417.98715368,0,NA,NA
"33",10001000623,"1394","139410001000623",2.4,"8","8",3939417.98715368,0,NA,NA
"34",10001000626,"1394","139410001000626",2.2,"9","9",3939417.98715368,0,NA,NA
"35",10001000629,"1394","139410001000629",2.2,"6","6",3939417.98715368,0,NA,NA
"36",10001000713,"1394","139410001000713",2.4,"10","10",3939417.98715368,0,NA,NA
"37",10001000714,"1394","139410001000714",1.7,"9","9",3939417.98715368,0,NA,NA
"38",10001000720,"1394","139410001000720",3.4,"9","9",3939417.98715368,0,NA,NA
"39",10001000723,"1394","139410001000723",2.4,"9","8",3939417.98715368,0,NA,NA
"40",10001000726,"1394","139410001000726",2.4,"7","7",3939417.98715368,0,NA,NA
"41",10001000729,"1394","139410001000729",2.2,"7","5",3939417.98715368,0,NA,NA
"42",10001000813,"1394","139410001000813",1,"4","5",3939417.98715368,0,NA,NA
"43",10001000814,"1394","139410001000814",2.7,"6","6",3939417.98715368,0,NA,NA
"44",10001000820,"1394","139410001000820",2.2,"3","3",3939417.98715368,1,0.00457582309562147,2.09381570024229e-05
"45",10001000823,"1394","139410001000823",1,"4","4",3939417.98715368,0,NA,NA
"46",10001000826,"1394","139410001000826",2.2,"3","4",3939417.98715368,0,NA,NA
"47",10001000829,"1394","139410001000829",2.9,"6","6",3939417.98715368,0,NA,NA
"48",10001000913,"1394","139410001000913",2.9,"6","6",3939417.98715368,0,NA,NA
"49",10001000916,"1394","139410001000916",2.9,"4","5",3939417.98715368,0,NA,NA
"50",10001000922,"1394","139410001000922",1.5,"9","9",3939417.98715368,0,NA,NA
"51",10001000923,"1394","139410001000923",2.7,"8","8",3939417.98715368,0,NA,NA
"52",10001000926,"1394","139410001000926",3.1,"6","6",3939417.98715368,0,NA,NA
"53",10001000929,"1394","139410001000929",2.2,"8","8",3939417.98715368,0,NA,NA
"54",10001001015,"1394","139410001001015",3.6,"3","4",3939417.98715368,0,NA,NA
"55",10001001016,"1394","139410001001016",1.7,"6","5",3939417.98715368,0,NA,NA
"56",10001001020,"1394","139410001001020",3.1,"2","2",3939417.98715368,1,0.244745455166577,0.059900337824695
"57",10001001024,"1394","139410001001024",3.6,"2","3",3939417.98715368,1,0.100125368232196,0.0100250893636328
"58",10001001026,"1394","139410001001026",1.7,"5","6",3939417.98715368,0,NA,NA
"59",10001001029,"1394","139410001001029",3.9,"1","2",3939417.98715368,1,0.352570173644327,0.124305727343591
"60",10001001113,"1394","139410001001113",2.9,"9","9",3939417.98715368,0,NA,NA
"61",10001001114,"1394","139410001001114",3.1,"10","10",3939417.98715368,0,NA,NA
"62",10001001123,"1394","139410001001123",2.4,"8","8",3939417.98715368,0,NA,NA
"63",10001001124,"1394","139410001001124",3.1,"10","9",3939417.98715368,0,NA,NA
"64",10001001126,"1394","139410001001126",2.4,"10","10",3939417.98715368,0,NA,NA
"65",10001001129,"1394","139410001001129",1.7,"10","10",3939417.98715368,0,NA,NA
"66",10001001216,"1394","139410001001216",2.4,"10","9",3939417.98715368,0,NA,NA
"67",10001001218,"1394","139410001001218",2.4,"9","9",3939417.98715368,0,NA,NA
"68",10001001222,"1394","139410001001222",2.7,"10","10",3939417.98715368,0,NA,NA
"69",10001001223,"1394","139410001001223",3.1,"8","8",3939417.98715368,0,NA,NA
"70",10001001226,"1394","139410001001226",2.4,"9","9",3939417.98715368,0,NA,NA
"71",10001001229,"1394","139410001001229",2.7,"9","9",3939417.98715368,0,NA,NA
"72",10001001313,"1394","139410001001313",2.4,"2","2",3939417.98715368,1,0.180369983608302,0.0325333309868591
"73",10001001316,"1394","139410001001316",2.9,"8","8",3939417.98715368,0,NA,NA
"74",10001001322,"1394","139410001001322",2.2,"5","5",3939417.98715368,0,NA,NA
"75",10001001323,"1394","139410001001323",2.7,"7","7",3939417.98715368,0,NA,NA
"76",10001001326,"1394","139410001001326",2.2,"7","5",3939417.98715368,0,NA,NA
"77",10001001329,"1394","139410001001329",3.1,"7","7",3939417.98715368,0,NA,NA
"78",10001001413,"1394","139410001001413",1.7,"2","2",3939417.98715368,1,0.263204717180018,0.069276723145813
"79",10001001416,"1394","139410001001416",1.7,"1","2",3939417.98715368,1,0.316574045949453,0.100219126568807
"80",10001001420,"1394","139410001001420",1.7,"2","2",3939417.98715368,1,0.191083169956228,0.0365127778405206
"81",10001001423,"1394","139410001001423",2.4,"5","5",3939417.98715368,0,NA,NA
"82",10001001426,"1394","139410001001426",2.7,"3","3",3939417.98715368,1,0.133976351254821,0.0179496626955551
"83",10001001429,"1394","139410001001429",3.1,"4","4",3939417.98715368,0,NA,NA
"84",10001001513,"1394","139410001001513",3.1,"3","4",3939417.98715368,0,NA,NA
"85",10001001516,"1394","139410001001516",2.2,"4","4",3939417.98715368,0,NA,NA
"86",10001001523,"1394","139410001001523",2.4,"5","6",3939417.98715368,0,NA,NA
"87",10001001524,"1394","139410001001524",2.4,"6","6",3939417.98715368,0,NA,NA
"88",10001001526,"1394","139410001001526",1.7,"3","3",3939417.98715368,1,0.0302171758109126,0.000913077713987604
"89",10001001529,"1394","139410001001529",3.2,"2","2",3939417.98715368,1,0.18799345068001,0.0353415374985773
"90",10001001613,"1394","139410001001613",2.9,"1","1",3939417.98715368,1,0.41445539510321,0.171773274530158
"91",10001001615,"1394","139410001001615",3.1,"1","1",3939417.98715368,1,0.405671444011572,0.164569320486434
"92",10001001620,"1394","139410001001620",2.2,"6","7",3939417.98715368,0,NA,NA
"93",10001001623,"1394","139410001001623",1.7,"1","2",3939417.98715368,1,0.271108782292923,0.0734999718363515
"94",10001001626,"1394","139410001001626",2.2,"3","3",3939417.98715368,1,0.0359352284326565,0.0012913406425072
"95",10001001629,"1394","139410001001629",4.3,"2","3",3939417.98715368,1,0.153154400544321,0.0234562704060904
"96",10001001713,"1394","139410001001713",1.7,"4","5",3939417.98715368,0,NA,NA
"97",10001001716,"1394","139410001001716",2.2,"4","4",3939417.98715368,0,NA,NA
"98",10001001720,"1394","139410001001720",3.1,"2","3",3939417.98715368,1,0.0997868020154595,0.00995740585647251
"99",10001001723,"1394","139410001001723",4.3,"6","6",3939417.98715368,0,NA,NA
"100",10001001726,"1394","139410001001726",2.7,"7","7",3939417.98715368,0,NA,NA
"101",10001001729,"1394","139410001001729",2.2,"4","5",3939417.98715368,0,NA,NA
"102",10001001813,"1394","139410001001813",2.7,"3","4",3939417.98715368,0,NA,NA
"103",10001001816,"1394","139410001001816",3.8,"7","7",3939417.98715368,0,NA,NA
"104",10001001821,"1394","139410001001821",3.1,"7","7",3939417.98715368,0,NA,NA
"105",10001001823,"1394","139410001001823",1.7,"7","2",3939417.98715368,1,0.295106931810661,0.0870881012027019
"106",10001001826,"1394","139410001001826",2.7,"6","6",3939417.98715368,0,NA,NA
"107",10001001829,"1394","139410001001829",2.2,"7","5",3939417.98715368,0,NA,NA
"108",10001001913,"1394","139410001001913",1.7,"4","3",3939417.98715368,1,0.153001595586318,0.0234094882519593
"109",10001001916,"1394","139410001001916",3.1,"7","7",3939417.98715368,0,NA,NA
"110",10001001920,"1394","139410001001920",2.2,"5","4",3939417.98715368,0,NA,NA
"111",10001001923,"1394","139410001001923",3.1,"2","3",3939417.98715368,1,0.0956882159676594,0.00915623467507342
"112",10001001926,"1394","139410001001926",3.4,"8","8",3939417.98715368,0,NA,NA
"113",10001001929,"1394","139410001001929",2.2,"9","9",3939417.98715368,0,NA,NA
"114",10001002013,"1394","139410001002013",3.6,"3","3",3939417.98715368,1,0.0221402236116258,0.00049018950157279
"115",10001002016,"1394","139410001002016",3.1,"1","2",3939417.98715368,1,0.271890448749678,0.0739244161213012
"116",10001002020,"1394","139410001002020",1.7,"6","7",3939417.98715368,0,NA,NA
"117",10001002023,"1394","139410001002023",2.9,"3","4",3939417.98715368,0,NA,NA
"118",10001002026,"1394","139410001002026",4.1,"1","1",3939417.98715368,1,0.462489226660774,0.213896284777281
"119",10001002029,"1394","139410001002029",3.1,"1","1",3939417.98715368,1,0.680789657539408,0.463474557812625
"120",10001002116,"1394","139410001002116",1.7,"3","3",3939417.98715368,1,0.0193370501419666,0.000373921508192929
"121",10001002118,"1394","139410001002118",3.8,"2","2",3939417.98715368,1,0.355261739299928,0.12621090341041
"122",10001002119,"1394","139410001002119",1.7,"6","5",3939417.98715368,0,NA,NA
"123",10001002123,"1394","139410001002123",1.7,"3","4",3939417.98715368,0,NA,NA
"124",10001002126,"1394","139410001002126",4.1,"2","2",3939417.98715368,1,0.287730533632134,0.0827888599842328
"125",10001002129,"1394","139410001002129",1.7,"3","4",3939417.98715368,0,NA,NA
"126",10001002213,"1394","139410001002213",1.5,"5","6",3939417.98715368,0,NA,NA
"127",10001002216,"1394","139410001002216",2.2,"3","2",3939417.98715368,1,0.347143139554336,0.120508359339641
"128",10001002220,"1394","139410001002220",4.3,"1","1",3939417.98715368,1,0.399896314910986,0.159917062679386
"129",10001002221,"1394","139410001002221",3.8,"3","3",3939417.98715368,1,0.0592346236745672,0.0035087406418676
"130",10001002226,"1394","139410001002226",1.7,"4","5",3939417.98715368,0,NA,NA
"131",10001002229,"1394","139410001002229",2.9,"4","4",3939417.98715368,0,NA,NA
"132",10001002316,"1394","139410001002316",2.4,"6","6",3939417.98715368,0,NA,NA
"133",10001002317,"1394","139410001002317",2.4,"3","3",3939417.98715368,1,0.074344852626829,0.00552715711210492
"134",10001002320,"1394","139410001002320",1.7,"6","6",3939417.98715368,0,NA,NA
"135",10001002323,"1394","139410001002323",2.2,"5","5",3939417.98715368,0,NA,NA
"136",10001002326,"1394","139410001002326",2.7,"7","7",3939417.98715368,0,NA,NA
"137",10001002329,"1394","139410001002329",3.1,"1","1",3939417.98715368,1,0.408468841685127,0.166846794627589
"138",10001002414,"1394","139410001002414",3.4,"10","10",3939417.98715368,0,NA,NA
"139",10001002415,"1394","139410001002415",1.7,"8","8",3939417.98715368,0,NA,NA
"140",10001002421,"1394","139410001002421",1.7,"10","10",3939417.98715368,0,NA,NA
"141",10001002423,"1394","139410001002423",2.7,"10","9",3939417.98715368,0,NA,NA
"142",10001002426,"1394","139410001002426",2.9,"9","9",3939417.98715368,0,NA,NA
"143",10001002429,"1394","139410001002429",2.2,"10","10",3939417.98715368,0,NA,NA
"144",10001002513,"1394","139410001002513",2.7,"1","2",3939417.98715368,1,0.277418103718805,0.0769608042709374
"145",10001002516,"1394","139410001002516",3.1,"2","2",3939417.98715368,1,0.18345098238572,0.0336542629382856
"146",10001002520,"1394","139410001002520",2.2,"2","2",3939417.98715368,1,0.210378426444782,0.0442590823133827
"147",10001002523,"1394","139410001002523",1,"6","6",3939417.98715368,0,NA,NA
"148",10001002526,"1394","139410001002526",2.7,"7","7",3939417.98715368,0,NA,NA
"149",10001002529,"1394","139410001002529",2.2,"2","3",3939417.98715368,1,0.127060983561178,0.0161444935435341
"150",10001002613,"1394","139410001002613",2.9,"7","7",3939417.98715368,0,NA,NA
"151",10001002616,"1394","139410001002616",3.2,"4","4",3939417.98715368,0,NA,NA
"152",10001002620,"1394","139410001002620",3.8,"1","2",3939417.98715368,1,0.347155928688118,0.12051723882331
"153",10001002623,"1394","139410001002623",3.1,"7","7",3939417.98715368,0,NA,NA
"154",10001002626,"1394","139410001002626",2.7,"3","3",3939417.98715368,1,0.0142554589387086,0.000203218109553206
"155",10001002629,"1394","139410001002629",1.7,"5","5",3939417.98715368,0,NA,NA
"156",10002002714,"1394","139410002002714",2.2,"8","7",3939417.98715368,0,NA,NA
"157",10002002716,"1394","139410002002716",2.2,"5","4",3939417.98715368,0,NA,NA
"158",10002002722,"1394","139410002002722",2.4,"8","7",3939417.98715368,0,NA,NA
"159",10002002724,"1394","139410002002724",2.4,"8","7",3939417.98715368,0,NA,NA
"160",10002002726,"1394","139410002002726",2.9,"6","5",3939417.98715368,0,NA,NA
"161",10002002729,"1394","139410002002729",2.4,"9","8",3939417.98715368,0,NA,NA
"162",10002002813,"1394","139410002002813",2.4,"7","6",3939417.98715368,0,NA,NA
"163",10002002814,"1394","139410002002814",4.1,"3","3",3939417.98715368,1,0.151863817091061,0.0230626189414674
"164",10002002819,"1394","139410002002819",3.1,"9","8",3939417.98715368,0,NA,NA
"165",10002002821,"1394","139410002002821",1.7,"10","9",3939417.98715368,0,NA,NA
"166",10002002826,"1394","139410002002826",1.7,"9","8",3939417.98715368,0,NA,NA
"167",10002002829,"1394","139410002002829",2.4,"9","8",3939417.98715368,0,NA,NA
"168",10002002913,"1394","139410002002913",1.7,"8","6",3939417.98715368,0,NA,NA
"169",10002002914,"1394","139410002002914",1.7,"2","2",3939417.98715368,1,0.359253497502278,0.12906307546762
"170",10002002919,"1394","139410002002919",2.4,"6","5",3939417.98715368,0,NA,NA
"171",10002002921,"1394","139410002002921",2.9,"2","2",3939417.98715368,1,0.36232538860449,0.131279687227395
"172",10002002926,"1394","139410002002926",1,"2","2",3939417.98715368,1,0.341785237591683,0.116817148635603
"173",10002002929,"1394","139410002002929",3.1,"2","2",3939417.98715368,1,0.293284970848283,0.0860160741254779
"174",10003003017,"1394","139410003003017",3.8,"6","5",3939417.98715368,0,NA,NA
"175",10003003018,"1394","139410003003018",3.6,"5","4",3939417.98715368,0,NA,NA
"176",10003003020,"1394","139410003003020",2.9,"6","5",3939417.98715368,0,NA,NA
"177",10003003023,"1394","139410003003023",2.9,"8","7",3939417.98715368,0,NA,NA
"178",10003003026,"1394","139410003003026",2.2,"10","9",3939417.98715368,0,NA,NA
"179",10003003029,"1394","139410003003029",3.8,"6","5",3939417.98715368,0,NA,NA
"180",10003003116,"1394","139410003003116",2.2,"10","10",3939417.98715368,0,NA,NA
"181",10003003117,"1394","139410003003117",1,"10","10",3939417.98715368,0,NA,NA
"182",10003003120,"1394","139410003003120",1.7,"5","4",3939417.98715368,0,NA,NA
"183",10003003123,"1394","139410003003123",2.2,"3","2",3939417.98715368,1,0.182140998772956,0.0331753434340098
"184",10003003126,"1394","139410003003126",1.7,"4","4",3939417.98715368,0,NA,NA
"185",10003003129,"1394","139410003003129",1.7,"7","6",3939417.98715368,0,NA,NA
"186",10003003213,"1394","139410003003213",2.9,"8","7",3939417.98715368,0,NA,NA
"187",10003003217,"1394","139410003003217",2.9,"10","9",3939417.98715368,0,NA,NA
"188",10003003220,"1394","139410003003220",2.4,"9","8",3939417.98715368,0,NA,NA
"189",10003003223,"1394","139410003003223",3.8,"8","7",3939417.98715368,0,NA,NA
"190",10003003226,"1394","139410003003226",1.7,"9","8",3939417.98715368,0,NA,NA
"191",10003003229,"1394","139410003003229",1,"7","2",3939417.98715368,1,0.217959386061928,0.0475062939724925
"192",10003003314,"1394","139410003003314",1.7,"8","7",3939417.98715368,0,NA,NA
"193",10003003315,"1394","139410003003315",1.7,"7","6",3939417.98715368,0,NA,NA
"194",10003003320,"1394","139410003003320",2.9,"9","8",3939417.98715368,0,NA,NA
"195",10003003323,"1394","139410003003323",2.9,"9","8",3939417.98715368,0,NA,NA
"196",10003003326,"1394","139410003003326",2.2,"8","7",3939417.98715368,0,NA,NA
"197",10003003329,"1394","139410003003329",1.7,"10","9",3939417.98715368,0,NA,NA
"198",10003003417,"1394","139410003003417",1,"9","8",3939417.98715368,0,NA,NA
"199",10003003418,"1394","139410003003418",1,"10","10",3939417.98715368,0,NA,NA
"200",10003003419,"1394","139410003003419",2.4,"9","8",3939417.98715368,0,NA,NA
"201",10003003420,"1394","139410003003420",2.2,"10","9",3939417.98715368,0,NA,NA
"202",10003003426,"1394","139410003003426",2.9,"9","8",3939417.98715368,0,NA,NA
"203",10003003429,"1394","139410003003429",2.4,"6","5",3939417.98715368,0,NA,NA
"204",10004003516,"1394","139410004003516",2.9,"10","9",3939417.98715368,0,NA,NA
"205",10004003517,"1394","139410004003517",2.4,"7","6",3939417.98715368,0,NA,NA
"206",10004003520,"1394","139410004003520",2.7,"7","6",3939417.98715368,0,NA,NA
"207",10004003524,"1394","139410004003524",3.4,"7","6",3939417.98715368,0,NA,NA
"208",10004003526,"1394","139410004003526",2.2,"9","8",3939417.98715368,0,NA,NA
"209",10004003529,"1394","139410004003529",2.4,"10","10",3939417.98715368,0,NA,NA
"210",10004003613,"1394","139410004003613",2.7,"10","9",3939417.98715368,0,NA,NA
