"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"31",10001000602,"1397","139710001000602",1.7,"8","7",6333671.28022301,0,NA,NA
"32",10001000605,"1397","139710001000605",3.1,"4","4",6333671.28022301,1,0.033350930740834,0.00111228458127991
"33",10001000608,"1397","139710001000608",1.7,"8","8",6333671.28022301,0,NA,NA
"34",10001000611,"1397","139710001000611",1.7,"8","7",6333671.28022301,0,NA,NA
"35",10001000614,"1397","139710001000614",2.2,"6","6",6333671.28022301,0,NA,NA
"36",10001000617,"1397","139710001000617",1.7,"6","5",6333671.28022301,0,NA,NA
"37",10001000702,"1397","139710001000702",3.8,"4","4",6333671.28022301,0,NA,NA
"38",10001000705,"1397","139710001000705",3.1,"2","2",6333671.28022301,1,0.318310608034713,0.101321643187429
"39",10001000708,"1397","139710001000708",1.7,"6","5",6333671.28022301,0,NA,NA
"40",10001000711,"1397","139710001000711",2.2,"6","6",6333671.28022301,0,NA,NA
"41",10001000714,"1397","139710001000714",1,"6","6",6333671.28022301,0,NA,NA
"42",10001000717,"1397","139710001000717",2.4,"7","7",6333671.28022301,0,NA,NA
"43",10001000902,"1397","139710001000902",2.4,"8","8",6333671.28022301,0,NA,NA
"44",10001000905,"1397","139710001000905",2.4,"7","6",6333671.28022301,0,NA,NA
"45",10001000908,"1397","139710001000908",1.7,"9","8",6333671.28022301,0,NA,NA
"46",10001000911,"1397","139710001000911",2.2,"8","7",6333671.28022301,0,NA,NA
"47",10001000914,"1397","139710001000914",1.7,"7","6",6333671.28022301,0,NA,NA
"48",10001000917,"1397","139710001000917",2.2,"7","7",6333671.28022301,0,NA,NA
"49",10001001002,"1397","139710001001002",3.6,"10","10",6333671.28022301,0,NA,NA
"50",10001001005,"1397","139710001001005",2.4,"10","10",6333671.28022301,0,NA,NA
"51",10001001008,"1397","139710001001008",3.1,"7","7",6333671.28022301,0,NA,NA
"52",10001001014,"1397","139710001001014",3.1,"10","10",6333671.28022301,0,NA,NA
"53",10001001017,"1397","139710001001017",2.4,"10","9",6333671.28022301,0,NA,NA
"54",10001001102,"1397","139710001001102",3.6,"7","7",6333671.28022301,0,NA,NA
"55",10001001105,"1397","139710001001105",1,"9","8",6333671.28022301,0,NA,NA
"56",10001001108,"1397","139710001001108",3.1,"4","4",6333671.28022301,1,0.0363163487143433,0.00131887718394179
"57",10001001111,"1397","139710001001111",1.7,"2","2",6333671.28022301,1,0.260778125775228,0.0680052308828408
"58",10001001114,"1397","139710001001114",1.7,"9","9",6333671.28022301,0,NA,NA
"59",10001001117,"1397","139710001001117",1.7,"10","9",6333671.28022301,0,NA,NA
"60",10001001202,"1397","139710001001202",1.7,"9","9",6333671.28022301,0,NA,NA
"61",10001001205,"1397","139710001001205",2.4,"5","5",6333671.28022301,0,NA,NA
"62",10001001208,"1397","139710001001208",1.7,"7","6",6333671.28022301,0,NA,NA
"63",10001001211,"1397","139710001001211",1.7,"3","3",6333671.28022301,1,0.110990282233964,0.0123188427503749
"64",10001001214,"1397","139710001001214",2.7,"6","6",6333671.28022301,0,NA,NA
"65",10001001217,"1397","139710001001217",3.8,"7","6",6333671.28022301,0,NA,NA
"66",10001001302,"1397","139710001001302",2.2,"8","8",6333671.28022301,0,NA,NA
"67",10001001305,"1397","139710001001305",2.9,"4","4",6333671.28022301,1,0.0525816325565138,0.00276482808230823
"68",10001001308,"1397","139710001001308",2.7,"9","9",6333671.28022301,0,NA,NA
"69",10001001311,"1397","139710001001311",2.2,"7","7",6333671.28022301,0,NA,NA
"70",10001001314,"1397","139710001001314",2.7,"10","9",6333671.28022301,0,NA,NA
"71",10001001317,"1397","139710001001317",2.7,"8","8",6333671.28022301,0,NA,NA
"72",10001001402,"1397","139710001001402",2.2,"10","10",6333671.28022301,0,NA,NA
"73",10001001405,"1397","139710001001405",2.7,"8","8",6333671.28022301,0,NA,NA
"74",10001001408,"1397","139710001001408",2.7,"4","4",6333671.28022301,1,0.0311338639174661,0.000969317482431297
"75",10001001411,"1397","139710001001411",2.2,"6","4",6333671.28022301,0,NA,NA
"76",10001001414,"1397","139710001001414",2.4,"8","8",6333671.28022301,0,NA,NA
"77",10001001417,"1397","139710001001417",2.2,"4","2",6333671.28022301,1,0.345345166886339,0.119263284291753
"78",10001001502,"1397","139710001001502",2.4,"1","2",6333671.28022301,1,0.375711485416739,0.141159120274053
"79",10001001505,"1397","139710001001505",1.7,"1","1",6333671.28022301,1,0.604624599027202,0.365570905748804
"80",10001001508,"1397","139710001001508",1.7,"5","5",6333671.28022301,0,NA,NA
"81",10001001511,"1397","139710001001511",1,"2","3",6333671.28022301,1,0.223196570489545,0.0498167090782945
"82",10001001514,"1397","139710001001514",1.7,"7","7",6333671.28022301,0,NA,NA
"83",10001001517,"1397","139710001001517",3.1,"4","4",6333671.28022301,0,NA,NA
"84",10001001602,"1397","139710001001602",3.8,"3","3",6333671.28022301,1,0.110286116765087,0.0121630275511225
"85",10001001605,"1397","139710001001605",2.2,"6","6",6333671.28022301,0,NA,NA
"86",10001001608,"1397","139710001001608",1,"7","7",6333671.28022301,0,NA,NA
"87",10001001611,"1397","139710001001611",2.2,"4","4",6333671.28022301,1,0.0270219465305806,0.000730185594301557
"88",10001001614,"1397","139710001001614",3.1,"9","9",6333671.28022301,0,NA,NA
"89",10001001617,"1397","139710001001617",3.1,"3","3",6333671.28022301,1,0.125631066732101,0.0157831649282456
"90",10001001702,"1397","139710001001702",2.4,"5","5",6333671.28022301,0,NA,NA
"91",10001001705,"1397","139710001001705",2.2,"9","9",6333671.28022301,0,NA,NA
"92",10001001708,"1397","139710001001708",1.7,"4","4",6333671.28022301,0,NA,NA
"93",10001001711,"1397","139710001001711",1,"5","4",6333671.28022301,0,NA,NA
"94",10001001714,"1397","139710001001714",2.9,"3","3",6333671.28022301,1,0.180370966415708,0.0325336855257364
"95",10001001717,"1397","139710001001717",1,"3","3",6333671.28022301,1,0.191753354847522,0.0367693490952796
"96",10001001802,"1397","139710001001802",2.4,"9","8",6333671.28022301,0,NA,NA
"97",10001001805,"1397","139710001001805",2.2,"9","9",6333671.28022301,0,NA,NA
"98",10001001808,"1397","139710001001808",2.2,"10","9",6333671.28022301,0,NA,NA
"99",10001001811,"1397","139710001001811",2.4,"9","8",6333671.28022301,0,NA,NA
"100",10001001814,"1397","139710001001814",2.4,"9","8",6333671.28022301,0,NA,NA
"101",10001001817,"1397","139710001001817",2.9,"6","6",6333671.28022301,0,NA,NA
"102",10001001902,"1397","139710001001902",1.7,"2","1",6333671.28022301,1,0.515927685031173,0.266181376181625
"103",10001001905,"1397","139710001001905",2.7,"2","2",6333671.28022301,1,0.388472965741629,0.150911245112096
"104",10001001908,"1397","139710001001908",2.4,"2","2",6333671.28022301,1,0.303342177968865,0.0920164769348943
"105",10001001911,"1397","139710001001911",1.7,"5","5",6333671.28022301,0,NA,NA
"106",10001001914,"1397","139710001001914",2.2,"4","4",6333671.28022301,0,NA,NA
"107",10001001917,"1397","139710001001917",1.7,"3","3",6333671.28022301,1,0.122089242403149,0.014905783110575
"108",10001002002,"1397","139710001002002",2.4,"8","8",6333671.28022301,0,NA,NA
"109",10001002005,"1397","139710001002005",2.4,"9","8",6333671.28022301,0,NA,NA
"110",10001002008,"1397","139710001002008",1.7,"4","4",6333671.28022301,0,NA,NA
"111",10001002011,"1397","139710001002011",2.7,"5","4",6333671.28022301,0,NA,NA
"112",10001002014,"1397","139710001002014",1.7,"8","7",6333671.28022301,0,NA,NA
"113",10001002017,"1397","139710001002017",1.5,"6","6",6333671.28022301,0,NA,NA
"114",10001002202,"1397","139710001002202",1.7,"4","4",6333671.28022301,0,NA,NA
"115",10001002205,"1397","139710001002205",1.7,"5","4",6333671.28022301,0,NA,NA
"116",10001002208,"1397","139710001002208",2.9,"6","5",6333671.28022301,0,NA,NA
"117",10001002211,"1397","139710001002211",2.2,"8","7",6333671.28022301,0,NA,NA
"118",10001002214,"1397","139710001002214",2.7,"4","3",6333671.28022301,1,0.177957344680255,0.031668816525647
"119",10001002217,"1397","139710001002217",3.1,"4","4",6333671.28022301,0,NA,NA
"120",10001002302,"1397","139710001002302",3.1,"8","7",6333671.28022301,0,NA,NA
"121",10001002305,"1397","139710001002305",2.4,"9","8",6333671.28022301,0,NA,NA
"122",10001002308,"1397","139710001002308",1,"10","9",6333671.28022301,0,NA,NA
"123",10001002311,"1397","139710001002311",1.7,"9","8",6333671.28022301,0,NA,NA
"124",10001002314,"1397","139710001002314",3.1,"8","8",6333671.28022301,0,NA,NA
"125",10001002317,"1397","139710001002317",1.7,"10","10",6333671.28022301,0,NA,NA
"126",10001002402,"1397","139710001002402",3.1,"6","5",6333671.28022301,0,NA,NA
"127",10001002405,"1397","139710001002405",2.7,"8","8",6333671.28022301,0,NA,NA
"128",10001002408,"1397","139710001002408",2.4,"8","7",6333671.28022301,0,NA,NA
"129",10001002411,"1397","139710001002411",1.7,"7","7",6333671.28022301,0,NA,NA
"130",10001002414,"1397","139710001002414",2.4,"3","3",6333671.28022301,1,0.185777963089258,0.0345134515695937
"131",10001002417,"1397","139710001002417",3.1,"6","5",6333671.28022301,0,NA,NA
"132",10001002502,"1397","139710001002502",2.4,"7","6",6333671.28022301,0,NA,NA
"133",10001002505,"1397","139710001002505",3.6,"4","4",6333671.28022301,1,0.000930372989181278,8.65593898998106e-07
"134",10001002508,"1397","139710001002508",1,"9","8",6333671.28022301,0,NA,NA
"135",10001002511,"1397","139710001002511",3.4,"6","6",6333671.28022301,0,NA,NA
"136",10001002514,"1397","139710001002514",3.1,"6","6",6333671.28022301,0,NA,NA
"137",10001002517,"1397","139710001002517",2.4,"7","6",6333671.28022301,0,NA,NA
"138",10001002602,"1397","139710001002602",3.8,"5","5",6333671.28022301,0,NA,NA
"139",10001002605,"1397","139710001002605",1.7,"8","7",6333671.28022301,0,NA,NA
"140",10001002608,"1397","139710001002608",2.2,"7","6",6333671.28022301,0,NA,NA
"141",10001002611,"1397","139710001002611",1.7,"8","7",6333671.28022301,0,NA,NA
"142",10001002614,"1397","139710001002614",1,"7","7",6333671.28022301,0,NA,NA
"143",10001002617,"1397","139710001002617",1.7,"7","6",6333671.28022301,0,NA,NA
"144",10001002702,"1397","139710001002702",3.1,"6","6",6333671.28022301,0,NA,NA
"145",10001002705,"1397","139710001002705",4.3,"3","3",6333671.28022301,1,0.162407785263424,0.0263762887141706
"146",10001002708,"1397","139710001002708",1.7,"10","9",6333671.28022301,0,NA,NA
"147",10001002711,"1397","139710001002711",1.7,"10","9",6333671.28022301,0,NA,NA
"148",10001002714,"1397","139710001002714",2.9,"8","7",6333671.28022301,0,NA,NA
"149",10001002717,"1397","139710001002717",3.6,"7","6",6333671.28022301,0,NA,NA
"150",10002002802,"1397","139710002002802",1.7,"10","9",6333671.28022301,0,NA,NA
"151",10002002805,"1397","139710002002805",1.7,"7","6",6333671.28022301,0,NA,NA
"152",10002002808,"1397","139710002002808",2.4,"8","7",6333671.28022301,0,NA,NA
"153",10002002811,"1397","139710002002811",1,"6","6",6333671.28022301,0,NA,NA
"154",10002002814,"1397","139710002002814",2.2,"3","3",6333671.28022301,1,0.177022680777331,0.0313370295095928
"155",10002002817,"1397","139710002002817",1.7,"8","8",6333671.28022301,0,NA,NA
"156",10002002902,"1397","139710002002902",3.1,"1","1",6333671.28022301,1,0.626831547162121,0.392917788517658
"157",10002002905,"1397","139710002002905",2.4,"4","4",6333671.28022301,0,NA,NA
"158",10002002908,"1397","139710002002908",3.1,"9","8",6333671.28022301,0,NA,NA
"159",10002002911,"1397","139710002002911",1,"10","9",6333671.28022301,0,NA,NA
"160",10002002914,"1397","139710002002914",2.7,"6","4",6333671.28022301,0,NA,NA
"161",10002002917,"1397","139710002002917",2.2,"8","6",6333671.28022301,0,NA,NA
"162",10002003002,"1397","139710002003002",2.9,"9","8",6333671.28022301,0,NA,NA
"163",10002003005,"1397","139710002003005",1,"10","9",6333671.28022301,0,NA,NA
"164",10002003008,"1397","139710002003008",2.9,"4","4",6333671.28022301,1,0.0531408509286042,0.00282395003741614
"165",10002003011,"1397","139710002003011",2.4,"3","3",6333671.28022301,1,0.108764973551654,0.011829819471692
"166",10002003014,"1397","139710002003014",2.4,"7","6",6333671.28022301,0,NA,NA
"167",10002003017,"1397","139710002003017",1.7,"8","7",6333671.28022301,0,NA,NA
"168",10003003102,"1397","139710003003102",1.7,"9","9",6333671.28022301,0,NA,NA
"169",10003003105,"1397","139710003003105",1.7,"9","8",6333671.28022301,0,NA,NA
"170",10003003108,"1397","139710003003108",3.1,"4","3",6333671.28022301,1,0.0923749756475198,0.00853313612587988
"171",10003003111,"1397","139710003003111",1.7,"10","9",6333671.28022301,0,NA,NA
"172",10003003114,"1397","139710003003114",1.7,"9","8",6333671.28022301,0,NA,NA
"173",10003003117,"1397","139710003003117",1.7,"7","6",6333671.28022301,0,NA,NA
"174",10003003202,"1397","139710003003202",2.9,"7","7",6333671.28022301,0,NA,NA
"175",10003003208,"1397","139710003003208",1.7,"10","9",6333671.28022301,0,NA,NA
"176",10003003211,"1397","139710003003211",2.9,"7","6",6333671.28022301,0,NA,NA
"177",10003003214,"1397","139710003003214",2.2,"10","9",6333671.28022301,0,NA,NA
"178",10003003302,"1397","139710003003302",1.7,"7","6",6333671.28022301,0,NA,NA
"179",10003003305,"1397","139710003003305",1.7,"10","10",6333671.28022301,0,NA,NA
"180",10003003308,"1397","139710003003308",2.2,"9","9",6333671.28022301,0,NA,NA
"181",10003003311,"1397","139710003003311",2.2,"8","7",6333671.28022301,0,NA,NA
"182",10003003314,"1397","139710003003314",1,"10","9",6333671.28022301,0,NA,NA
"183",10003003317,"1397","139710003003317",2.7,"6","5",6333671.28022301,0,NA,NA
"184",10003003502,"1397","139710003003502",2.9,"6","6",6333671.28022301,0,NA,NA
"185",10003003505,"1397","139710003003505",2.7,"10","9",6333671.28022301,0,NA,NA
"186",10003003508,"1397","139710003003508",2.4,"10","10",6333671.28022301,0,NA,NA
"187",10003003511,"1397","139710003003511",1.7,"10","9",6333671.28022301,0,NA,NA
"188",10003003514,"1397","139710003003514",1.7,"10","9",6333671.28022301,0,NA,NA
"189",10003003517,"1397","139710003003517",1.7,"8","7",6333671.28022301,0,NA,NA
"190",10004003602,"1397","139710004003602",2.7,"10","9",6333671.28022301,0,NA,NA
"191",10004003605,"1397","139710004003605",3.8,"8","7",6333671.28022301,0,NA,NA
"192",10004003608,"1397","139710004003608",3.1,"6","5",6333671.28022301,0,NA,NA
"193",10004003611,"1397","139710004003611",2.7,"10","10",6333671.28022301,0,NA,NA
"194",10004003614,"1397","139710004003614",3.4,"9","9",6333671.28022301,0,NA,NA
"195",10004003617,"1397","139710004003617",1.7,"9","8",6333671.28022301,0,NA,NA
"196",10004003802,"1397","139710004003802",1.7,"7","7",6333671.28022301,0,NA,NA
"197",10004003805,"1397","139710004003805",1,"6","6",6333671.28022301,0,NA,NA
"198",10004003808,"1397","139710004003808",1,"7","3",6333671.28022301,1,0.132993932641937,0.017687386119568
"199",10004003811,"1397","139710004003811",2.7,"1","1",6333671.28022301,1,0.651663674618946,0.424665544817868
"200",10004003814,"1397","139710004003814",2.7,"1","2",6333671.28022301,1,0.407594620432764,0.166133374605729
"201",10004003817,"1397","139710004003817",3.8,"6","5",6333671.28022301,0,NA,NA
"202",10004003902,"1397","139710004003902",1.7,"4","4",6333671.28022301,0,NA,NA
"203",10004003905,"1397","139710004003905",1.7,"4","4",6333671.28022301,1,0.0689981583081242,0.00476074584991297
"204",10004003908,"1397","139710004003908",2.9,"2","2",6333671.28022301,1,0.292065321149254,0.0853021518180167
"205",10004003911,"1397","139710004003911",2.9,"7","6",6333671.28022301,0,NA,NA
"206",10004003914,"1397","139710004003914",1.7,"2","2",6333671.28022301,1,0.378482730825714,0.14324917753329
"207",10004003917,"1397","139710004003917",2.9,"6","5",6333671.28022301,0,NA,NA
"208",10004004002,"1397","139710004004002",3.6,"5","4",6333671.28022301,0,NA,NA
"209",10004004005,"1397","139710004004005",2.4,"7","6",6333671.28022301,0,NA,NA
"210",10004004008,"1397","139710004004008",2.4,"4","4",6333671.28022301,1,0.00675919508253875,4.56867181638161e-05
"211",10004004011,"1397","139710004004011",1.7,"2","2",6333671.28022301,1,0.315180851846927,0.0993389693709546
"212",10004004014,"1397","139710004004014",2.2,"7","4",6333671.28022301,1,0.0320265308241029,0.00102569867662721
"213",10004004017,"1397","139710004004017",1.7,"8","6",6333671.28022301,0,NA,NA
"214",10004004102,"1397","139710004004102",1.7,"10","9",6333671.28022301,0,NA,NA
"215",10004004105,"1397","139710004004105",2.4,"9","7",6333671.28022301,0,NA,NA
"216",10004004108,"1397","139710004004108",1.7,"6","5",6333671.28022301,0,NA,NA
"217",10004004111,"1397","139710004004111",2.2,"10","10",6333671.28022301,0,NA,NA
"218",10004004114,"1397","139710004004114",1.7,"10","10",6333671.28022301,0,NA,NA
"219",10004004117,"1397","139710004004117",2.7,"8","6",6333671.28022301,0,NA,NA
"220",10004004202,"1397","139710004004202",1,"9","8",6333671.28022301,0,NA,NA
"221",10004004205,"1397","139710004004205",1,"8","8",6333671.28022301,0,NA,NA
"222",10004004208,"1397","139710004004208",2.2,"6","5",6333671.28022301,0,NA,NA
"223",10004004211,"1397","139710004004211",4.1,"4","4",6333671.28022301,1,0.0604854583582055,0.00365849067280222
"224",10004004214,"1397","139710004004214",1.7,"2","2",6333671.28022301,1,0.311584714241076,0.097085034148693
"225",10004004217,"1397","139710004004217",2.4,"8","7",6333671.28022301,0,NA,NA
"226",10004004302,"1397","139710004004302",2.2,"3","3",6333671.28022301,1,0.21724302271405,0.0471945309179373
"227",10004004305,"1397","139710004004305",1.7,"9","9",6333671.28022301,0,NA,NA
"228",10004004308,"1397","139710004004308",1.7,"10","9",6333671.28022301,0,NA,NA
"229",10004004311,"1397","139710004004311",2.2,"5","5",6333671.28022301,0,NA,NA
"230",10004004314,"1397","139710004004314",2.2,"3","3",6333671.28022301,1,0.198983202652784,0.0395943149379589
"231",10004004317,"1397","139710004004317",2.4,"5","5",6333671.28022301,0,NA,NA
"232",10004004402,"1397","139710004004402",2.7,"6","6",6333671.28022301,0,NA,NA
"233",10004004405,"1397","139710004004405",1,"8","7",6333671.28022301,0,NA,NA
"234",10004004408,"1397","139710004004408",1.7,"10","10",6333671.28022301,0,NA,NA
"235",10004004411,"1397","139710004004411",2.4,"7","6",6333671.28022301,0,NA,NA
"236",10004004414,"1397","139710004004414",2.4,"5","4",6333671.28022301,0,NA,NA
"237",10004004417,"1397","139710004004417",2.2,"4","3",6333671.28022301,1,0.101369462932611,0.0102757680152459
"238",10004004502,"1397","139710004004502",1.7,"10","9",6333671.28022301,0,NA,NA
"239",10004004505,"1397","139710004004505",2.2,"10","9",6333671.28022301,0,NA,NA
"240",10004004508,"1397","139710004004508",2.9,"7","7",6333671.28022301,0,NA,NA
"241",10004004511,"1397","139710004004511",1.7,"10","9",6333671.28022301,0,NA,NA
"242",10004004514,"1397","139710004004514",1.7,"10","10",6333671.28022301,0,NA,NA
"243",10004004517,"1397","139710004004517",2.2,"10","9",6333671.28022301,0,NA,NA
"244",10005004602,"1397","139710005004602",2.2,"10","9",6333671.28022301,0,NA,NA
"245",10005004605,"1397","139710005004605",1.7,"4","4",6333671.28022301,1,0.0550981847915853,0.00303580996732768
"246",10005004608,"1397","139710005004608",2.9,"7","6",6333671.28022301,0,NA,NA
"247",10005004611,"1397","139710005004611",2.4,"7","6",6333671.28022301,0,NA,NA
"248",10005004614,"1397","139710005004614",2.4,"6","6",6333671.28022301,0,NA,NA
"249",10005004617,"1397","139710005004617",1.7,"9","8",6333671.28022301,0,NA,NA
"250",10005004702,"1397","139710005004702",1.7,"8","7",6333671.28022301,0,NA,NA
"251",10005004705,"1397","139710005004705",2.9,"10","9",6333671.28022301,0,NA,NA
"252",10005004708,"1397","139710005004708",3.1,"1","1",6333671.28022301,1,0.504500025067521,0.254520275293129
"253",10005004711,"1397","139710005004711",2.7,"2","2",6333671.28022301,1,0.289981325744188,0.0840891692803566
"254",10005004714,"1397","139710005004714",2.9,"9","8",6333671.28022301,0,NA,NA
"255",10005004717,"1397","139710005004717",2.9,"4","3",6333671.28022301,1,0.071301363048688,0.00508388437260081
"256",10005004802,"1397","139710005004802",1.7,"9","8",6333671.28022301,0,NA,NA
"257",10005004805,"1397","139710005004805",2.2,"8","7",6333671.28022301,0,NA,NA
"258",10005004808,"1397","139710005004808",2.4,"9","8",6333671.28022301,0,NA,NA
"259",10005004811,"1397","139710005004811",2.2,"10","10",6333671.28022301,0,NA,NA
"260",10005004814,"1397","139710005004814",2.7,"10","10",6333671.28022301,0,NA,NA
"261",10005004817,"1397","139710005004817",1.7,"9","8",6333671.28022301,0,NA,NA
"262",10005005002,"1397","139710005005002",2.2,"10","9",6333671.28022301,0,NA,NA
"263",10005005005,"1397","139710005005005",1,"10","9",6333671.28022301,0,NA,NA
"264",10005005008,"1397","139710005005008",2.2,"10","9",6333671.28022301,0,NA,NA
"265",10005005011,"1397","139710005005011",1,"10","10",6333671.28022301,0,NA,NA
"266",10005005014,"1397","139710005005014",1.7,"10","9",6333671.28022301,0,NA,NA
"267",10005005017,"1397","139710005005017",2.4,"4","4",6333671.28022301,1,0.036440384761936,0.00132790164159794
"268",10005005102,"1397","139710005005102",3.4,"6","5",6333671.28022301,0,NA,NA
"269",10005005105,"1397","139710005005105",3.4,"8","7",6333671.28022301,0,NA,NA
"270",10005005108,"1397","139710005005108",1.7,"9","9",6333671.28022301,0,NA,NA
"271",10005005111,"1397","139710005005111",2.4,"8","7",6333671.28022301,0,NA,NA
"272",10005005114,"1397","139710005005114",2.2,"4","4",6333671.28022301,1,0.0317970968134148,0.00101105536576167
"273",10005005117,"1397","139710005005117",1.7,"7","7",6333671.28022301,0,NA,NA
"274",10005005202,"1397","139710005005202",2.4,"5","5",6333671.28022301,0,NA,NA
"275",10005005205,"1397","139710005005205",2.2,"7","6",6333671.28022301,0,NA,NA
"276",10005005208,"1397","139710005005208",2.7,"5","5",6333671.28022301,0,NA,NA
"277",10005005211,"1397","139710005005211",2.2,"10","10",6333671.28022301,0,NA,NA
"278",10005005214,"1397","139710005005214",2.9,"6","3",6333671.28022301,1,0.211220303951816,0.0446140168014973
"279",10005005217,"1397","139710005005217",2.2,"5","5",6333671.28022301,0,NA,NA
"280",10005005302,"1397","139710005005302",3.2,"8","8",6333671.28022301,0,NA,NA
"281",10005005305,"1397","139710005005305",1.7,"6","5",6333671.28022301,0,NA,NA
"282",10005005308,"1397","139710005005308",1.7,"8","8",6333671.28022301,0,NA,NA
"283",10005005311,"1397","139710005005311",2.4,"7","6",6333671.28022301,0,NA,NA
"284",10005005314,"1397","139710005005314",2.7,"8","7",6333671.28022301,0,NA,NA
"285",10005005317,"1397","139710005005317",2.7,"9","8",6333671.28022301,0,NA,NA
"286",10006005402,"1397","139710006005402",2.7,"8","7",6333671.28022301,0,NA,NA
"287",10006005405,"1397","139710006005405",1.7,"2","2",6333671.28022301,1,0.254090873447144,0.0645621719691325
"288",10006005408,"1397","139710006005408",2.2,"9","8",6333671.28022301,0,NA,NA
"289",10006005411,"1397","139710006005411",2.9,"9","8",6333671.28022301,0,NA,NA
"290",10006005414,"1397","139710006005414",2.7,"8","7",6333671.28022301,0,NA,NA
"291",10006005417,"1397","139710006005417",2.7,"7","6",6333671.28022301,0,NA,NA
"292",10006005502,"1397","139710006005502",2.4,"2","1",6333671.28022301,1,0.556593666119966,0.309796509164864
"293",10006005505,"1397","139710006005505",1.7,"7","7",6333671.28022301,0,NA,NA
"294",10006005508,"1397","139710006005508",2.7,"8","7",6333671.28022301,0,NA,NA
"295",10006005511,"1397","139710006005511",2.4,"9","8",6333671.28022301,0,NA,NA
"296",10006005514,"1397","139710006005514",2.4,"10","10",6333671.28022301,0,NA,NA
"297",10006005517,"1397","139710006005517",2.2,"9","8",6333671.28022301,0,NA,NA
"298",10006005602,"1397","139710006005602",3.1,"7","6",6333671.28022301,0,NA,NA
"299",10006005605,"1397","139710006005605",2.9,"3","3",6333671.28022301,1,0.121105779689595,0.0146666098742247
"300",10006005608,"1397","139710006005608",1.7,"5","4",6333671.28022301,0,NA,NA
"301",10006005611,"1397","139710006005611",2.2,"8","7",6333671.28022301,0,NA,NA
"302",10006005614,"1397","139710006005614",1.7,"8","7",6333671.28022301,0,NA,NA
"303",10006005617,"1397","139710006005617",2.9,"7","6",6333671.28022301,0,NA,NA
"304",10006005702,"1397","139710006005702",2.7,"7","6",6333671.28022301,0,NA,NA
"305",10006005705,"1397","139710006005705",2.7,"8","8",6333671.28022301,0,NA,NA
"306",10006005708,"1397","139710006005708",3.4,"5","3",6333671.28022301,1,0.0774139723662967,0.00599292311752974
"307",10006005711,"1397","139710006005711",2.4,"1","2",6333671.28022301,1,0.406730095169644,0.165429370316707
