"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"81",10001001413,"1393","139310001001413",3.8,"3","3",3548296.9652665,1,0.0662018543126516,0.00438268551443355
"82",10001001416,"1393","139310001001416",3.8,"1","1",3548296.9652665,1,0.522289667649283,0.272786496933199
"83",10001001420,"1393","139310001001420",2.2,"1","1",3548296.9652665,1,0.528942784611687,0.279780469392766
"84",10001001423,"1393","139310001001423",3.1,"1","1",3548296.9652665,1,0.736611011148832,0.542595781745705
"85",10001001508,"1393","139310001001508",2.7,"5","5",3548296.9652665,0,NA,NA
"86",10001001512,"1393","139310001001512",2.4,"9","9",3548296.9652665,0,NA,NA
"87",10001001513,"1393","139310001001513",2.2,"2","3",3548296.9652665,1,0.106639475951253,0.0113719778311579
"88",10001001516,"1393","139310001001516",3.6,"4","4",3548296.9652665,0,NA,NA
"89",10001001520,"1393","139310001001520",2.4,"9","9",3548296.9652665,0,NA,NA
"90",10001001523,"1393","139310001001523",2.4,"5","5",3548296.9652665,0,NA,NA
"91",10001001608,"1393","139310001001608",2.7,"3","4",3548296.9652665,0,NA,NA
"92",10001001612,"1393","139310001001612",2.4,"4","4",3548296.9652665,0,NA,NA
"93",10001001613,"1393","139310001001613",2.9,"1","1",3548296.9652665,1,0.468246926080998,0.219255183784304
"94",10001001617,"1393","139310001001617",3.1,"1","2",3548296.9652665,1,0.329278664153765,0.108424438666888
"95",10001001620,"1393","139310001001620",2.2,"6","6",3548296.9652665,0,NA,NA
"96",10001001623,"1393","139310001001623",1.7,"4","2",3548296.9652665,1,0.176726088236092,0.0312321102632309
"97",10001001708,"1393","139310001001708",3.2,"1","1",3548296.9652665,1,0.415881074360318,0.172957068011092
"98",10001001712,"1393","139310001001712",2.2,"5","5",3548296.9652665,0,NA,NA
"99",10001001713,"1393","139310001001713",2.4,"3","3",3548296.9652665,1,0.0267854399115356,0.000717459791254486
"100",10001001716,"1393","139310001001716",2.2,"3","3",3548296.9652665,1,0.0802298462124216,0.00643682822326881
"101",10001001720,"1393","139310001001720",3.1,"2","3",3548296.9652665,1,0.101849735343289,0.010373368589498
"102",10001001723,"1393","139310001001723",2.7,"2","1",3548296.9652665,1,0.420086275554786,0.176472478909492
"103",10001001808,"1393","139310001001808",2.7,"5","5",3548296.9652665,0,NA,NA
"104",10001001812,"1393","139310001001812",2.7,"1","1",3548296.9652665,1,0.578374429401559,0.334516980585579
"105",10001001813,"1393","139310001001813",2.7,"5","5",3548296.9652665,0,NA,NA
"106",10001001816,"1393","139310001001816",3.8,"7","7",3548296.9652665,0,NA,NA
"107",10001001820,"1393","139310001001820",3.1,"3","3",3548296.9652665,1,0.0234683924064519,0.00055076544214321
"108",10001001823,"1393","139310001001823",1.7,"5","5",3548296.9652665,0,NA,NA
"109",10001001908,"1393","139310001001908",3.6,"7","6",3548296.9652665,0,NA,NA
"110",10001001912,"1393","139310001001912",2.9,"6","6",3548296.9652665,0,NA,NA
"111",10001001913,"1393","139310001001913",2.2,"4","4",3548296.9652665,0,NA,NA
"112",10001001916,"1393","139310001001916",3.1,"5","5",3548296.9652665,0,NA,NA
"113",10001001920,"1393","139310001001920",2.2,"3","3",3548296.9652665,0,NA,NA
"114",10001001923,"1393","139310001001923",3.1,"3","3",3548296.9652665,1,0.0131233802381684,0.00017222310887555
"115",10001002008,"1393","139310001002008",2.9,"5","5",3548296.9652665,0,NA,NA
"116",10001002012,"1393","139310001002012",3.1,"1","1",3548296.9652665,1,0.608149049785518,0.369845266755029
"117",10001002013,"1393","139310001002013",3.6,"4","4",3548296.9652665,0,NA,NA
"118",10001002016,"1393","139310001002016",3.1,"2","2",3548296.9652665,1,0.254286492562885,0.0646616202999343
"119",10001002020,"1393","139310001002020",2.7,"1","2",3548296.9652665,1,0.334905253985526,0.11216152914711
"120",10001002023,"1393","139310001002023",2.9,"2","2",3548296.9652665,1,0.243776612257525,0.0594270366837558
"121",10001002108,"1393","139310001002108",1,"8","3",3548296.9652665,1,0.0308666670156594,0.000952751132655593
"122",10001002112,"1393","139310001002112",1.7,"5","5",3548296.9652665,0,NA,NA
"123",10001002115,"1393","139310001002115",3.8,"1","2",3548296.9652665,1,0.305737363902977,0.0934753356863411
"124",10001002116,"1393","139310001002116",1.7,"2","2",3548296.9652665,1,0.22450444779455,0.050402247079536
"125",10001002120,"1393","139310001002120",2.4,"7","7",3548296.9652665,0,NA,NA
"126",10001002123,"1393","139310001002123",2.4,"3","2",3548296.9652665,1,0.280551078196579,0.0787089074772631
"127",10001002208,"1393","139310001002208",2.7,"2","1",3548296.9652665,1,0.372486230278488,0.138745991747079
"128",10001002212,"1393","139310001002212",2.4,"3","3",3548296.9652665,0,NA,NA
"129",10001002213,"1393","139310001002213",1.5,"5","5",3548296.9652665,0,NA,NA
"130",10001002216,"1393","139310001002216",2.2,"5","6",3548296.9652665,0,NA,NA
"131",10001002220,"1393","139310001002220",3.1,"1","1",3548296.9652665,1,0.446434772609124,0.19930400619456
"132",10001002223,"1393","139310001002223",3.8,"2","2",3548296.9652665,1,0.238047951481212,0.0566668272044013
"133",10001002308,"1393","139310001002308",2.4,"6","6",3548296.9652665,0,NA,NA
"134",10001002312,"1393","139310001002312",2.4,"1","2",3548296.9652665,1,0.360327134105865,0.129835643572946
"135",10001002313,"1393","139310001002313",2.4,"5","5",3548296.9652665,0,NA,NA
"136",10001002316,"1393","139310001002316",1.7,"5","5",3548296.9652665,0,NA,NA
"137",10001002320,"1393","139310001002320",1.7,"7","7",3548296.9652665,0,NA,NA
"138",10001002323,"1393","139310001002323",3.1,"6","6",3548296.9652665,0,NA,NA
"139",10001002409,"1393","139310001002409",2.2,"7","5",3548296.9652665,0,NA,NA
"140",10001002412,"1393","139310001002412",2.2,"5","5",3548296.9652665,0,NA,NA
"141",10001002413,"1393","139310001002413",3.4,"10","10",3548296.9652665,0,NA,NA
"142",10001002417,"1393","139310001002417",1.7,"9","8",3548296.9652665,0,NA,NA
"143",10001002420,"1393","139310001002420",2.7,"8","8",3548296.9652665,0,NA,NA
"144",10001002423,"1393","139310001002423",2.7,"7","7",3548296.9652665,0,NA,NA
"145",10001002508,"1393","139310001002508",2.2,"7","7",3548296.9652665,0,NA,NA
"146",10001002512,"1393","139310001002512",2.2,"3","3",3548296.9652665,1,0.0260591532650863,0.00067907946889326
"147",10001002513,"1393","139310001002513",2.7,"1","1",3548296.9652665,1,0.543433656368619,0.295320138874166
"148",10001002516,"1393","139310001002516",3.8,"7","7",3548296.9652665,0,NA,NA
"149",10001002520,"1393","139310001002520",3.4,"5","5",3548296.9652665,0,NA,NA
"150",10001002523,"1393","139310001002523",2.2,"2","2",3548296.9652665,1,0.243567577566545,0.0593251648416351
"151",10001002608,"1393","139310001002608",2.4,"5","5",3548296.9652665,0,NA,NA
"152",10001002612,"1393","139310001002612",2.9,"1","1",3548296.9652665,1,0.440792025201459,0.194297609481204
"153",10001002613,"1393","139310001002613",2.9,"4","4",3548296.9652665,0,NA,NA
"154",10001002616,"1393","139310001002616",2.2,"3","3",3548296.9652665,1,0.00717207979295308,5.14387285564858e-05
"155",10001002620,"1393","139310001002620",2.2,"7","6",3548296.9652665,0,NA,NA
"156",10001002623,"1393","139310001002623",2.9,"8","7",3548296.9652665,0,NA,NA
"157",10002002708,"1393","139310002002708",3.2,"8","7",3548296.9652665,0,NA,NA
"158",10002002710,"1393","139310002002710",1,"7","3",3548296.9652665,1,0.119321635989271,0.014237652815156
"159",10002002714,"1393","139310002002714",1.7,"8","7",3548296.9652665,0,NA,NA
"160",10002002716,"1393","139310002002716",2.2,"3","2",3548296.9652665,1,0.218295116372612,0.0476527578321321
"161",10002002720,"1393","139310002002720",2.4,"9","8",3548296.9652665,0,NA,NA
"162",10002002723,"1393","139310002002723",2.4,"9","8",3548296.9652665,0,NA,NA
"163",10002002808,"1393","139310002002808",2.2,"9","8",3548296.9652665,0,NA,NA
"164",10002002812,"1393","139310002002812",1,"4","3",3548296.9652665,1,0.0596213870052031,0.0035547097884242
"165",10002002813,"1393","139310002002813",2.4,"6","5",3548296.9652665,0,NA,NA
"166",10002002816,"1393","139310002002816",3.9,"7","6",3548296.9652665,0,NA,NA
"167",10002002820,"1393","139310002002820",1.7,"10","10",3548296.9652665,0,NA,NA
"168",10002002823,"1393","139310002002823",2.2,"9","8",3548296.9652665,0,NA,NA
"169",10002002909,"1393","139310002002909",2.4,"7","5",3548296.9652665,0,NA,NA
"170",10002002912,"1393","139310002002912",1.7,"5","4",3548296.9652665,0,NA,NA
"171",10002002913,"1393","139310002002913",1.7,"6","5",3548296.9652665,0,NA,NA
"172",10002002916,"1393","139310002002916",1.7,"1","1",3548296.9652665,1,0.47245100156006,0.223209948875104
"173",10002002920,"1393","139310002002920",2.9,"4","3",3548296.9652665,1,0.11629933727031,0.0135255358495134
"174",10002002923,"1393","139310002002923",1.7,"6","4",3548296.9652665,0,NA,NA
"175",10003003008,"1393","139310003003008",1.7,"10","9",3548296.9652665,0,NA,NA
"176",10003003011,"1393","139310003003011",3.8,"4","3",3548296.9652665,1,0.0220623252792267,0.000486746196726406
"177",10003003016,"1393","139310003003016",3.8,"7","6",3548296.9652665,0,NA,NA
"178",10003003018,"1393","139310003003018",3.6,"7","6",3548296.9652665,0,NA,NA
"179",10003003020,"1393","139310003003020",1.7,"10","9",3548296.9652665,0,NA,NA
"180",10003003023,"1393","139310003003023",2.9,"10","10",3548296.9652665,0,NA,NA
"181",10003003108,"1393","139310003003108",2.7,"8","5",3548296.9652665,0,NA,NA
"182",10003003112,"1393","139310003003112",2.2,"9","7",3548296.9652665,0,NA,NA
"183",10003003113,"1393","139310003003113",1,"10","10",3548296.9652665,0,NA,NA
"184",10003003116,"1393","139310003003116",2.2,"10","9",3548296.9652665,0,NA,NA
"185",10003003120,"1393","139310003003120",2.2,"8","7",3548296.9652665,0,NA,NA
"186",10003003123,"1393","139310003003123",2.2,"4","3",3548296.9652665,1,0.0530410182100448,0.0028133496127583
"187",10003003208,"1393","139310003003208",3.8,"8","7",3548296.9652665,0,NA,NA
"188",10003003209,"1393","139310003003209",1,"10","10",3548296.9652665,0,NA,NA
"189",10003003213,"1393","139310003003213",2.7,"8","7",3548296.9652665,0,NA,NA
"190",10003003216,"1393","139310003003216",2.9,"10","9",3548296.9652665,0,NA,NA
"191",10003003220,"1393","139310003003220",1.7,"9","8",3548296.9652665,0,NA,NA
"192",10003003223,"1393","139310003003223",2.4,"10","9",3548296.9652665,0,NA,NA
"193",10003003311,"1393","139310003003311",2.4,"5","4",3548296.9652665,0,NA,NA
"194",10003003312,"1393","139310003003312",1.7,"8","7",3548296.9652665,0,NA,NA
"195",10003003313,"1393","139310003003313",1.7,"10","9",3548296.9652665,0,NA,NA
"196",10003003317,"1393","139310003003317",1.7,"6","5",3548296.9652665,0,NA,NA
"197",10003003320,"1393","139310003003320",2.9,"10","9",3548296.9652665,0,NA,NA
"198",10003003323,"1393","139310003003323",2.9,"3","2",3548296.9652665,1,0.241287841372901,0.058219822394394
"199",10003003407,"1393","139310003003407",1.7,"7","6",3548296.9652665,0,NA,NA
"200",10003003408,"1393","139310003003408",2.4,"10","9",3548296.9652665,0,NA,NA
"201",10003003413,"1393","139310003003413",1.7,"9","7",3548296.9652665,0,NA,NA
"202",10003003417,"1393","139310003003417",1,"5","4",3548296.9652665,0,NA,NA
"203",10003003420,"1393","139310003003420",2.2,"8","7",3548296.9652665,0,NA,NA
"204",10003003423,"1393","139310003003423",2.4,"7","6",3548296.9652665,0,NA,NA
"205",10004003511,"1393","139310004003511",2.4,"8","7",3548296.9652665,0,NA,NA
"206",10004003512,"1393","139310004003512",1,"4","1",3548296.9652665,1,0.586751024266266,0.344276764477513
"207",10004003516,"1393","139310004003516",2.2,"3","3",3548296.9652665,1,0.143642412108652,0.0206331425563917
"208",10004003517,"1393","139310004003517",2.4,"6","5",3548296.9652665,0,NA,NA
"209",10004003520,"1393","139310004003520",2.4,"4","3",3548296.9652665,1,0.00701485414707398,4.9208178704721e-05
"210",10004003523,"1393","139310004003523",3.2,"8","6",3548296.9652665,0,NA,NA
"211",10004003608,"1393","139310004003608",2.7,"10","9",3548296.9652665,0,NA,NA
"212",10004003612,"1393","139310004003612",1.7,"10","9",3548296.9652665,0,NA,NA
"213",10004003613,"1393","139310004003613",1.7,"8","7",3548296.9652665,0,NA,NA
"214",10004003616,"1393","139310004003616",3.8,"2","2",3548296.9652665,1,0.290422489361132,0.0843452223267169
"215",10004003620,"1393","139310004003620",3.1,"10","9",3548296.9652665,0,NA,NA
"216",10004003623,"1393","139310004003623",2.4,"9","9",3548296.9652665,0,NA,NA
"217",10004003708,"1393","139310004003708",1.7,"8","7",3548296.9652665,0,NA,NA
"218",10004003712,"1393","139310004003712",2.2,"6","3",3548296.9652665,1,0.0933318958645248,0.0087108427856665
"219",10004003713,"1393","139310004003713",1.7,"6","5",3548296.9652665,0,NA,NA
"220",10004003716,"1393","139310004003716",1,"6","5",3548296.9652665,0,NA,NA
"221",10004003720,"1393","139310004003720",2.4,"9","8",3548296.9652665,0,NA,NA
"222",10004003723,"1393","139310004003723",1.7,"9","9",3548296.9652665,0,NA,NA
"223",10004003808,"1393","139310004003808",2.4,"3","2",3548296.9652665,1,0.207887119450861,0.0432170544335767
"224",10004003811,"1393","139310004003811",2.2,"10","9",3548296.9652665,0,NA,NA
"225",10004003813,"1393","139310004003813",3.1,"2","2",3548296.9652665,1,0.264090238628166,0.0697436541386814
"226",10004003816,"1393","139310004003816",4.4,"3","3",3548296.9652665,1,0.162382921200328,0.026368213097552
"227",10004003820,"1393","139310004003820",2.2,"9","8",3548296.9652665,0,NA,NA
"228",10004003823,"1393","139310004003823",1.7,"5","4",3548296.9652665,0,NA,NA
"229",10004003907,"1393","139310004003907",1,"5","4",3548296.9652665,0,NA,NA
"230",10004003908,"1393","139310004003908",3.2,"10","9",3548296.9652665,0,NA,NA
"231",10004003913,"1393","139310004003913",1.7,"5","4",3548296.9652665,0,NA,NA
"232",10004003916,"1393","139310004003916",2.4,"2","2",3548296.9652665,1,0.357746619274299,0.12798264360219
"233",10004003920,"1393","139310004003920",2.4,"7","6",3548296.9652665,0,NA,NA
"234",10004003923,"1393","139310004003923",1,"9","8",3548296.9652665,0,NA,NA
"235",10004004009,"1393","139310004004009",1.7,"10","10",3548296.9652665,0,NA,NA
"236",10004004012,"1393","139310004004012",1,"5","4",3548296.9652665,0,NA,NA
"237",10004004013,"1393","139310004004013",4.5,"7","6",3548296.9652665,0,NA,NA
"238",10004004016,"1393","139310004004016",1.7,"9","7",3548296.9652665,0,NA,NA
"239",10004004020,"1393","139310004004020",1.7,"6","5",3548296.9652665,0,NA,NA
"240",10004004023,"1393","139310004004023",2.2,"10","10",3548296.9652665,0,NA,NA
"241",10004004108,"1393","139310004004108",2.4,"5","4",3548296.9652665,0,NA,NA
"242",10004004112,"1393","139310004004112",2.7,"10","9",3548296.9652665,0,NA,NA
"243",10004004113,"1393","139310004004113",1.7,"7","6",3548296.9652665,0,NA,NA
"244",10004004114,"1393","139310004004114",1.7,"10","10",3548296.9652665,0,NA,NA
"245",10004004120,"1393","139310004004120",2.9,"5","3",3548296.9652665,1,0.0842343154563016,0.00709541990039173
"246",10004004123,"1393","139310004004123",2.4,"9","8",3548296.9652665,0,NA,NA
"247",10004004208,"1393","139310004004208",2.7,"10","10",3548296.9652665,0,NA,NA
"248",10004004212,"1393","139310004004212",2.2,"10","9",3548296.9652665,0,NA,NA
"249",10004004213,"1393","139310004004213",2.4,"7","6",3548296.9652665,0,NA,NA
"250",10004004216,"1393","139310004004216",2.2,"7","6",3548296.9652665,0,NA,NA
"251",10004004220,"1393","139310004004220",3.8,"6","4",3548296.9652665,0,NA,NA
"252",10004004223,"1393","139310004004223",3.2,"10","9",3548296.9652665,0,NA,NA
"253",10004004308,"1393","139310004004308",3.8,"4","3",3548296.9652665,1,0.103665766988403,0.0107465912452939
"254",10004004312,"1393","139310004004312",3.6,"9","8",3548296.9652665,0,NA,NA
"255",10004004313,"1393","139310004004313",2.2,"5","4",3548296.9652665,0,NA,NA
"256",10004004316,"1393","139310004004316",2.2,"7","6",3548296.9652665,0,NA,NA
"257",10004004320,"1393","139310004004320",2.9,"6","5",3548296.9652665,0,NA,NA
"258",10004004323,"1393","139310004004323",2.7,"8","6",3548296.9652665,0,NA,NA
"259",10004004408,"1393","139310004004408",1.7,"10","10",3548296.9652665,0,NA,NA
"260",10004004409,"1393","139310004004409",3.1,"10","9",3548296.9652665,0,NA,NA
"261",10004004413,"1393","139310004004413",2.2,"6","4",3548296.9652665,0,NA,NA
"262",10004004416,"1393","139310004004416",3.2,"9","8",3548296.9652665,0,NA,NA
"263",10004004420,"1393","139310004004420",3.4,"9","8",3548296.9652665,0,NA,NA
"264",10004004423,"1393","139310004004423",3.2,"5","4",3548296.9652665,0,NA,NA
"265",10005004508,"1393","139310005004508",7.2,"1","1",3548296.9652665,1,0.564764906915488,0.31895940008326
"266",10005004512,"1393","139310005004512",4.8,"3","3",3548296.9652665,1,0.165304947709854,0.0273257257373574
"267",10005004513,"1393","139310005004513",1,"10","10",3548296.9652665,0,NA,NA
"268",10005004516,"1393","139310005004516",1.7,"10","9",3548296.9652665,0,NA,NA
"269",10005004520,"1393","139310005004520",2.2,"10","10",3548296.9652665,0,NA,NA
"270",10005004523,"1393","139310005004523",2.2,"4","3",3548296.9652665,1,0.0508706002071698,0.00258781796543771
"271",10005004610,"1393","139310005004610",2.2,"10","10",3548296.9652665,0,NA,NA
"272",10005004612,"1393","139310005004612",3.1,"10","9",3548296.9652665,0,NA,NA
"273",10005004613,"1393","139310005004613",3.8,"4","3",3548296.9652665,0,NA,NA
"274",10005004616,"1393","139310005004616",3.8,"8","7",3548296.9652665,0,NA,NA
"275",10005004620,"1393","139310005004620",3.6,"7","6",3548296.9652665,0,NA,NA
"276",10005004623,"1393","139310005004623",3.8,"5","4",3548296.9652665,0,NA,NA
"277",10005004708,"1393","139310005004708",2.9,"7","6",3548296.9652665,0,NA,NA
"278",10005004713,"1393","139310005004713",1.7,"7","6",3548296.9652665,0,NA,NA
"279",10005004717,"1393","139310005004717",1.7,"7","6",3548296.9652665,0,NA,NA
"280",10005004720,"1393","139310005004720",1,"10","9",3548296.9652665,0,NA,NA
"281",10005004723,"1393","139310005004723",1.7,"8","6",3548296.9652665,0,NA,NA
"282",10005004808,"1393","139310005004808",2.7,"8","6",3548296.9652665,0,NA,NA
"283",10005004812,"1393","139310005004812",1.7,"6","5",3548296.9652665,0,NA,NA
"284",10005004813,"1393","139310005004813",1.7,"10","9",3548296.9652665,0,NA,NA
"285",10005004816,"1393","139310005004816",2.2,"10","9",3548296.9652665,0,NA,NA
"286",10005004820,"1393","139310005004820",4.6,"3","3",3548296.9652665,1,0.11890052031023,0.0141373337300435
"287",10005004823,"1393","139310005004823",3.8,"1","1",3548296.9652665,1,0.444997338441723,0.198022631220218
"288",10005004908,"1393","139310005004908",4.1,"4","3",3548296.9652665,1,0.0197818817251849,0.000391322844589206
"289",10005004912,"1393","139310005004912",1,"8","6",3548296.9652665,0,NA,NA
"290",10005004913,"1393","139310005004913",3.1,"2","2",3548296.9652665,1,0.256544603016366,0.0658151333368248
"291",10005004916,"1393","139310005004916",1.7,"1","1",3548296.9652665,1,0.543106233644021,0.294964381022994
"292",10005004920,"1393","139310005004920",2.9,"8","7",3548296.9652665,0,NA,NA
"293",10005004923,"1393","139310005004923",2.7,"7","6",3548296.9652665,0,NA,NA
"294",10005005008,"1393","139310005005008",2.9,"8","7",3548296.9652665,0,NA,NA
"295",10005005012,"1393","139310005005012",3.1,"6","5",3548296.9652665,0,NA,NA
"296",10005005013,"1393","139310005005013",2.4,"10","10",3548296.9652665,0,NA,NA
"297",10005005016,"1393","139310005005016",1.7,"5","4",3548296.9652665,0,NA,NA
"298",10005005020,"1393","139310005005020",2.2,"10","9",3548296.9652665,0,NA,NA
"299",10005005023,"1393","139310005005023",2.9,"8","7",3548296.9652665,0,NA,NA
"300",10005005108,"1393","139310005005108",2.2,"7","6",3548296.9652665,0,NA,NA
"301",10005005112,"1393","139310005005112",2.2,"9","8",3548296.9652665,0,NA,NA
