"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"120",10001002312,"1398","139810001002312",1.7,"7","7",8656758.45739557,0,NA,NA
"121",10001002314,"1398","139810001002314",2.4,"9","9",8656758.45739557,0,NA,NA
"122",10001002317,"1398","139810001002317",2.2,"9","8",8656758.45739557,0,NA,NA
"123",10001002320,"1398","139810001002320",3.1,"9","8",8656758.45739557,0,NA,NA
"124",10001002323,"1398","139810001002323",2.4,"3","3",8656758.45739557,1,0.160691173109629,0.0258216531153488
"125",10001002408,"1398","139810001002408",2.4,"6","6",8656758.45739557,0,NA,NA
"126",10001002410,"1398","139810001002410",1.7,"7","7",8656758.45739557,0,NA,NA
"127",10001002413,"1398","139810001002413",2.4,"7","7",8656758.45739557,0,NA,NA
"128",10001002414,"1398","139810001002414",2.4,"4","4",8656758.45739557,1,0.0464371303286836,0.00215640707316314
"129",10001002420,"1398","139810001002420",3.2,"5","5",8656758.45739557,0,NA,NA
"130",10001002423,"1398","139810001002423",3.8,"2","3",8656758.45739557,1,0.212591971822711,0.0451953464834683
"131",10001002510,"1398","139810001002510",1,"10","10",8656758.45739557,0,NA,NA
"132",10001002511,"1398","139810001002511",3.4,"7","7",8656758.45739557,0,NA,NA
"133",10001002517,"1398","139810001002517",2.4,"6","6",8656758.45739557,0,NA,NA
"134",10001002518,"1398","139810001002518",2.4,"7","7",8656758.45739557,0,NA,NA
"135",10001002520,"1398","139810001002520",2.7,"9","9",8656758.45739557,0,NA,NA
"136",10001002523,"1398","139810001002523",2.9,"6","6",8656758.45739557,0,NA,NA
"137",10001002608,"1398","139810001002608",2.4,"7","7",8656758.45739557,0,NA,NA
"138",10001002611,"1398","139810001002611",1.7,"7","7",8656758.45739557,0,NA,NA
"139",10001002613,"1398","139810001002613",1,"4","4",8656758.45739557,1,0.0326381046235594,0.00106524587341841
"140",10001002617,"1398","139810001002617",1.7,"7","7",8656758.45739557,0,NA,NA
"141",10001002620,"1398","139810001002620",1.7,"7","7",8656758.45739557,0,NA,NA
"142",10001002623,"1398","139810001002623",4.3,"3","3",8656758.45739557,1,0.2398010692676,0.0575045528218842
"143",10001002708,"1398","139810001002708",2.4,"7","7",8656758.45739557,0,NA,NA
"144",10001002711,"1398","139810001002711",1.7,"8","8",8656758.45739557,0,NA,NA
"145",10001002713,"1398","139810001002713",2.9,"8","8",8656758.45739557,0,NA,NA
"146",10001002715,"1398","139810001002715",2.2,"5","5",8656758.45739557,0,NA,NA
"147",10001002720,"1398","139810001002720",2.9,"9","8",8656758.45739557,0,NA,NA
"148",10001002723,"1398","139810001002723",1.7,"3","4",8656758.45739557,1,0.0882139065841522,0.00778169331483754
"149",10002002808,"1398","139810002002808",1.7,"9","9",8656758.45739557,0,NA,NA
"150",10002002810,"1398","139810002002810",1,"5","5",8656758.45739557,0,NA,NA
"151",10002002815,"1398","139810002002815",1.7,"10","10",8656758.45739557,0,NA,NA
"152",10002002816,"1398","139810002002816",2.2,"5","5",8656758.45739557,0,NA,NA
"153",10002002820,"1398","139810002002820",3.1,"6","5",8656758.45739557,0,NA,NA
"154",10002002823,"1398","139810002002823",2.4,"3","3",8656758.45739557,1,0.218175265543925,0.0476004464951623
"155",10002002908,"1398","139810002002908",3.1,"5","5",8656758.45739557,0,NA,NA
"156",10002002911,"1398","139810002002911",2.7,"2","2",8656758.45739557,1,0.371434162543379,0.137963337104301
"157",10002002913,"1398","139810002002913",1.7,"5","5",8656758.45739557,0,NA,NA
"158",10002002914,"1398","139810002002914",1.7,"9","9",8656758.45739557,0,NA,NA
"159",10002002920,"1398","139810002002920",1.7,"10","9",8656758.45739557,0,NA,NA
"160",10002002923,"1398","139810002002923",1.7,"6","6",8656758.45739557,0,NA,NA
"161",10002003010,"1398","139810002003010",2.9,"7","6",8656758.45739557,0,NA,NA
"162",10002003011,"1398","139810002003011",2.4,"3","3",8656758.45739557,1,0.184506229766152,0.0340425488225202
"163",10002003017,"1398","139810002003017",1.7,"10","10",8656758.45739557,0,NA,NA
"164",10002003020,"1398","139810002003020",2.2,"7","6",8656758.45739557,0,NA,NA
"165",10002003023,"1398","139810002003023",2.7,"5","5",8656758.45739557,0,NA,NA
"166",10003003108,"1398","139810003003108",3.1,"7","7",8656758.45739557,0,NA,NA
"167",10003003111,"1398","139810003003111",2.7,"5","5",8656758.45739557,0,NA,NA
"168",10003003114,"1398","139810003003114",1.7,"9","8",8656758.45739557,0,NA,NA
"169",10003003117,"1398","139810003003117",1,"10","10",8656758.45739557,0,NA,NA
"170",10003003120,"1398","139810003003120",2.7,"6","6",8656758.45739557,0,NA,NA
"171",10003003123,"1398","139810003003123",1,"8","7",8656758.45739557,0,NA,NA
"172",10003003207,"1398","139810003003207",1.7,"9","8",8656758.45739557,0,NA,NA
"173",10003003211,"1398","139810003003211",2.4,"8","8",8656758.45739557,0,NA,NA
"174",10003003213,"1398","139810003003213",1.5,"9","9",8656758.45739557,0,NA,NA
"175",10003003217,"1398","139810003003217",2.2,"5","4",8656758.45739557,1,0.0023948058820313,5.73509521261172e-06
"176",10003003220,"1398","139810003003220",2.7,"8","7",8656758.45739557,0,NA,NA
"177",10003003223,"1398","139810003003223",1.7,"10","9",8656758.45739557,0,NA,NA
"178",10003003309,"1398","139810003003309",2.2,"9","9",8656758.45739557,0,NA,NA
"179",10003003312,"1398","139810003003312",1.7,"10","10",8656758.45739557,0,NA,NA
"180",10003003315,"1398","139810003003315",2.7,"10","9",8656758.45739557,0,NA,NA
"181",10003003318,"1398","139810003003318",2.4,"10","10",8656758.45739557,0,NA,NA
"182",10003003320,"1398","139810003003320",4.5,"2","3",8656758.45739557,1,0.294740122685684,0.0868717399207721
"183",10003003323,"1398","139810003003323",2.9,"9","8",8656758.45739557,0,NA,NA
"184",10003003507,"1398","139810003003507",1.7,"9","9",8656758.45739557,0,NA,NA
"185",10003003508,"1398","139810003003508",2.9,"4","4",8656758.45739557,1,0.0957867259079085,0.0091750968601568
"186",10003003514,"1398","139810003003514",1,"10","7",8656758.45739557,0,NA,NA
"187",10003003517,"1398","139810003003517",3.1,"8","7",8656758.45739557,0,NA,NA
"188",10003003520,"1398","139810003003520",3.1,"10","9",8656758.45739557,0,NA,NA
"189",10003003523,"1398","139810003003523",1.7,"10","10",8656758.45739557,0,NA,NA
"190",10004003611,"1398","139810004003611",2.4,"9","8",8656758.45739557,0,NA,NA
"191",10004003612,"1398","139810004003612",3.8,"4","4",8656758.45739557,1,0.0653176220993858,0.00426639175671818
"192",10004003614,"1398","139810004003614",1,"9","9",8656758.45739557,0,NA,NA
"193",10004003617,"1398","139810004003617",1.7,"7","7",8656758.45739557,0,NA,NA
"194",10004003620,"1398","139810004003620",2.2,"9","9",8656758.45739557,0,NA,NA
"195",10004003623,"1398","139810004003623",2.7,"9","9",8656758.45739557,0,NA,NA
"196",10004003808,"1398","139810004003808",1,"1","1",8656758.45739557,1,0.488266210754976,0.238403892565022
"197",10004003809,"1398","139810004003809",2.7,"4","3",8656758.45739557,1,0.24209860987382,0.0586117369028361
"198",10004003817,"1398","139810004003817",3.1,"9","9",8656758.45739557,0,NA,NA
"199",10004003818,"1398","139810004003818",1.7,"7","7",8656758.45739557,0,NA,NA
"200",10004003820,"1398","139810004003820",1.7,"1","1",8656758.45739557,1,0.678567322034894,0.460453610533607
"201",10004003823,"1398","139810004003823",2.4,"2","2",8656758.45739557,1,0.388314325902138,0.150788015700832
"202",10004003911,"1398","139810004003911",3.6,"2","2",8656758.45739557,1,0.300321161260565,0.0901927999008942
"203",10004003912,"1398","139810004003912",3.4,"1","1",8656758.45739557,1,0.504179527390783,0.254196995839994
"204",10004003916,"1398","139810004003916",3.1,"9","8",8656758.45739557,0,NA,NA
"205",10004003918,"1398","139810004003918",1.5,"8","7",8656758.45739557,0,NA,NA
"206",10004003920,"1398","139810004003920",2.2,"10","10",8656758.45739557,0,NA,NA
"207",10004003923,"1398","139810004003923",2.9,"9","9",8656758.45739557,0,NA,NA
"208",10004004008,"1398","139810004004008",2.4,"10","9",8656758.45739557,0,NA,NA
"209",10004004009,"1398","139810004004009",3.1,"5","5",8656758.45739557,0,NA,NA
"210",10004004014,"1398","139810004004014",2.2,"7","5",8656758.45739557,0,NA,NA
"211",10004004016,"1398","139810004004016",2.4,"2","2",8656758.45739557,1,0.362340261087831,0.131290464805197
"212",10004004020,"1398","139810004004020",1.7,"2","2",8656758.45739557,1,0.300745771391413,0.090448019009816
"213",10004004023,"1398","139810004004023",3.1,"10","10",8656758.45739557,0,NA,NA
"214",10004004109,"1398","139810004004109",1.7,"10","9",8656758.45739557,0,NA,NA
"215",10004004111,"1398","139810004004111",2.7,"10","9",8656758.45739557,0,NA,NA
"216",10004004115,"1398","139810004004115",1.7,"9","8",8656758.45739557,0,NA,NA
"217",10004004118,"1398","139810004004118",2.7,"9","8",8656758.45739557,0,NA,NA
"218",10004004120,"1398","139810004004120",1.7,"2","2",8656758.45739557,1,0.344264022035223,0.118517716867869
"219",10004004123,"1398","139810004004123",1.7,"9","8",8656758.45739557,0,NA,NA
"220",10004004210,"1398","139810004004210",3.8,"1","1",8656758.45739557,1,0.59705041675489,0.356469200147188
"221",10004004211,"1398","139810004004211",3.6,"6","6",8656758.45739557,0,NA,NA
"222",10004004215,"1398","139810004004215",1,"10","9",8656758.45739557,0,NA,NA
"223",10004004217,"1398","139810004004217",1,"10","9",8656758.45739557,0,NA,NA
"224",10004004220,"1398","139810004004220",2.7,"1","1",8656758.45739557,1,0.516843158770722,0.267126850768098
"225",10004004223,"1398","139810004004223",1.7,"10","10",8656758.45739557,0,NA,NA
"226",10004004308,"1398","139810004004308",2.2,"8","8",8656758.45739557,0,NA,NA
"227",10004004309,"1398","139810004004309",1.7,"6","6",8656758.45739557,0,NA,NA
"228",10004004317,"1398","139810004004317",2.4,"10","10",8656758.45739557,0,NA,NA
"229",10004004318,"1398","139810004004318",1.7,"4","4",8656758.45739557,1,0.121036469198163,0.0146498268759579
"230",10004004320,"1398","139810004004320",2.2,"2","2",8656758.45739557,1,0.366830623834928,0.134564706583123
"231",10004004323,"1398","139810004004323",1.7,"8","7",8656758.45739557,0,NA,NA
"232",10004004411,"1398","139810004004411",2.2,"5","5",8656758.45739557,0,NA,NA
"233",10004004412,"1398","139810004004412",1,"9","8",8656758.45739557,0,NA,NA
"234",10004004413,"1398","139810004004413",2.2,"2","1",8656758.45739557,1,0.686380700759387,0.471118466374947
"235",10004004414,"1398","139810004004414",2.4,"5","5",8656758.45739557,0,NA,NA
"236",10004004420,"1398","139810004004420",1.7,"10","10",8656758.45739557,0,NA,NA
"237",10004004423,"1398","139810004004423",3.1,"8","7",8656758.45739557,0,NA,NA
"238",10004004508,"1398","139810004004508",2.9,"10","10",8656758.45739557,0,NA,NA
"239",10004004511,"1398","139810004004511",1.7,"10","9",8656758.45739557,0,NA,NA
"240",10004004513,"1398","139810004004513",2.7,"10","10",8656758.45739557,0,NA,NA
"241",10004004514,"1398","139810004004514",3.2,"5","5",8656758.45739557,0,NA,NA
"242",10004004520,"1398","139810004004520",2.9,"9","8",8656758.45739557,0,NA,NA
"243",10004004523,"1398","139810004004523",1.5,"10","10",8656758.45739557,0,NA,NA
"244",10005004608,"1398","139810005004608",1.7,"10","10",8656758.45739557,0,NA,NA
"245",10005004611,"1398","139810005004611",2.7,"7","7",8656758.45739557,0,NA,NA
"246",10005004613,"1398","139810005004613",2.2,"7","7",8656758.45739557,0,NA,NA
"247",10005004618,"1398","139810005004618",2.2,"4","3",8656758.45739557,1,0.226679187173832,0.051383453897789
"248",10005004620,"1398","139810005004620",1.7,"5","4",8656758.45739557,1,7.1029772740791e-06,5.04522861560842e-11
"249",10005004623,"1398","139810005004623",1.7,"8","8",8656758.45739557,0,NA,NA
"250",10005004707,"1398","139810005004707",2.9,"7","7",8656758.45739557,0,NA,NA
"251",10005004709,"1398","139810005004709",3.1,"6","5",8656758.45739557,0,NA,NA
"252",10005004713,"1398","139810005004713",3.4,"3","4",8656758.45739557,1,0.145435304911881,0.0211514279148118
"253",10005004717,"1398","139810005004717",2.9,"6","5",8656758.45739557,0,NA,NA
"254",10005004720,"1398","139810005004720",2.2,"9","7",8656758.45739557,0,NA,NA
"255",10005004723,"1398","139810005004723",3.7,"5","5",8656758.45739557,0,NA,NA
"256",10005004808,"1398","139810005004808",1.7,"10","10",8656758.45739557,0,NA,NA
"257",10005004810,"1398","139810005004810",1.7,"10","10",8656758.45739557,0,NA,NA
"258",10005004814,"1398","139810005004814",2.9,"9","7",8656758.45739557,0,NA,NA
"259",10005004817,"1398","139810005004817",1.7,"6","6",8656758.45739557,0,NA,NA
"260",10005004820,"1398","139810005004820",2.4,"10","9",8656758.45739557,0,NA,NA
"261",10005004823,"1398","139810005004823",2.4,"6","6",8656758.45739557,0,NA,NA
"262",10005005008,"1398","139810005005008",2.2,"5","4",8656758.45739557,1,0.00477945821418624,2.28432208211523e-05
"263",10005005011,"1398","139810005005011",2.2,"9","8",8656758.45739557,0,NA,NA
"264",10005005014,"1398","139810005005014",1.7,"10","9",8656758.45739557,0,NA,NA
"265",10005005020,"1398","139810005005020",1.7,"10","9",8656758.45739557,0,NA,NA
"266",10005005023,"1398","139810005005023",2.2,"6","6",8656758.45739557,0,NA,NA
"267",10005005107,"1398","139810005005107",1,"10","10",8656758.45739557,0,NA,NA
"268",10005005109,"1398","139810005005109",3.1,"8","8",8656758.45739557,0,NA,NA
"269",10005005114,"1398","139810005005114",1.7,"7","7",8656758.45739557,0,NA,NA
"270",10005005116,"1398","139810005005116",3.1,"5","5",8656758.45739557,0,NA,NA
"271",10005005120,"1398","139810005005120",2.7,"5","5",8656758.45739557,0,NA,NA
"272",10005005123,"1398","139810005005123",2.7,"5","4",8656758.45739557,1,0.106268371550809,0.0112929667920608
"273",10005005208,"1398","139810005005208",2.9,"7","7",8656758.45739557,0,NA,NA
"274",10005005211,"1398","139810005005211",3.4,"1","1",8656758.45739557,1,0.472418379635322,0.223179125417263
"275",10005005215,"1398","139810005005215",3.1,"8","7",8656758.45739557,0,NA,NA
"276",10005005217,"1398","139810005005217",1.7,"6","6",8656758.45739557,0,NA,NA
"277",10005005220,"1398","139810005005220",3.2,"10","9",8656758.45739557,0,NA,NA
"278",10005005223,"1398","139810005005223",2.7,"4","4",8656758.45739557,1,0.0338196966164179,0.00114377187922655
"279",10005005308,"1398","139810005005308",1.7,"9","8",8656758.45739557,0,NA,NA
"280",10005005309,"1398","139810005005309",2.4,"6","5",8656758.45739557,0,NA,NA
"281",10005005314,"1398","139810005005314",1.7,"5","5",8656758.45739557,0,NA,NA
"282",10005005317,"1398","139810005005317",2.7,"9","9",8656758.45739557,0,NA,NA
"283",10005005320,"1398","139810005005320",2.4,"6","6",8656758.45739557,0,NA,NA
"284",10005005323,"1398","139810005005323",1.7,"10","9",8656758.45739557,0,NA,NA
"285",10006005410,"1398","139810006005410",2.9,"8","7",8656758.45739557,0,NA,NA
"286",10006005411,"1398","139810006005411",2.9,"6","5",8656758.45739557,0,NA,NA
"287",10006005413,"1398","139810006005413",2.7,"2","1",8656758.45739557,1,0.482218335895354,0.232534523473684
"288",10006005414,"1398","139810006005414",2.7,"8","7",8656758.45739557,0,NA,NA
"289",10006005420,"1398","139810006005420",2.7,"4","4",8656758.45739557,1,0.105960807997125,0.0112276928314036
"290",10006005423,"1398","139810006005423",2.2,"8","7",8656758.45739557,0,NA,NA
"291",10006005511,"1398","139810006005511",2.4,"9","8",8656758.45739557,0,NA,NA
"292",10006005512,"1398","139810006005512",1.7,"9","8",8656758.45739557,0,NA,NA
"293",10006005516,"1398","139810006005516",1.7,"10","9",8656758.45739557,0,NA,NA
"294",10006005518,"1398","139810006005518",2.4,"8","7",8656758.45739557,0,NA,NA
"295",10006005520,"1398","139810006005520",1.7,"10","9",8656758.45739557,0,NA,NA
"296",10006005523,"1398","139810006005523",1.7,"8","7",8656758.45739557,0,NA,NA
"297",10006005608,"1398","139810006005608",2.7,"5","5",8656758.45739557,0,NA,NA
"298",10006005611,"1398","139810006005611",2.4,"4","4",8656758.45739557,1,0.120646338818234,0.014555539070244
"299",10006005615,"1398","139810006005615",2.2,"4","4",8656758.45739557,1,0.0441925243901748,0.0019529792119762
"300",10006005617,"1398","139810006005617",2.4,"8","7",8656758.45739557,0,NA,NA
"301",10006005620,"1398","139810006005620",2.2,"8","8",8656758.45739557,0,NA,NA
"302",10006005623,"1398","139810006005623",2.4,"4","4",8656758.45739557,1,0.0311841229926815,0.000972449526822687
"303",10006005707,"1398","139810006005707",2.2,"5","5",8656758.45739557,0,NA,NA
"304",10006005708,"1398","139810006005708",3.1,"2","3",8656758.45739557,1,0.292351357091619,0.0854693159933115
"305",10006005716,"1398","139810006005716",2.7,"6","6",8656758.45739557,0,NA,NA
"306",10006005718,"1398","139810006005718",2.7,"8","7",8656758.45739557,0,NA,NA
"307",10006005720,"1398","139810006005720",2.9,"5","5",8656758.45739557,0,NA,NA
"308",10006005723,"1398","139810006005723",2.9,"1","1",8656758.45739557,1,0.50162215008055,0.251624781451434
