"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"153",10002002838,"1401","140110002002838",3.1,"6","7",26889224.8052031,0,NA,NA
"154",10002002841,"1401","140110002002841",1.7,"7","7",26889224.8052031,0,NA,NA
"155",10002002925,"1401","140110002002925",2.9,"6","6",26889224.8052031,0,NA,NA
"156",10002002932,"1401","140110002002932",2.7,"8","8",26889224.8052031,0,NA,NA
"157",10002002935,"1401","140110002002935",1.7,"7","8",26889224.8052031,0,NA,NA
"158",10002002938,"1401","140110002002938",2.9,"6","7",26889224.8052031,0,NA,NA
"159",10002002941,"1401","140110002002941",2.2,"8","8",26889224.8052031,0,NA,NA
"160",10002003026,"1401","140110002003026",3.9,"3","4",26889224.8052031,1,0.0479307615933968,0.00229735790692304
"161",10002003027,"1401","140110002003027",3.1,"3","4",26889224.8052031,1,0.0301202362849821,0.000907228633863152
"162",10002003032,"1401","140110002003032",2.4,"6","6",26889224.8052031,0,NA,NA
"163",10002003035,"1401","140110002003035",1.7,"7","8",26889224.8052031,0,NA,NA
"164",10002003038,"1401","140110002003038",1.7,"4","5",26889224.8052031,1,0.00018954299318519,3.59265462656011e-08
"165",10002003041,"1401","140110002003041",1.7,"9","9",26889224.8052031,0,NA,NA
"166",10003003126,"1401","140110003003126",4.1,"7","7",26889224.8052031,0,NA,NA
"167",10003003127,"1401","140110003003127",2.2,"5","6",26889224.8052031,0,NA,NA
"168",10003003131,"1401","140110003003131",2.9,"6","7",26889224.8052031,0,NA,NA
"169",10003003135,"1401","140110003003135",3.1,"5","5",26889224.8052031,0,NA,NA
"170",10003003138,"1401","140110003003138",3.6,"3","4",26889224.8052031,1,0.150129221497454,0.0225387831474317
"171",10003003141,"1401","140110003003141",3.1,"7","7",26889224.8052031,0,NA,NA
"172",10003003227,"1401","140110003003227",2.4,"8","8",26889224.8052031,0,NA,NA
"173",10003003229,"1401","140110003003229",3.1,"2","3",26889224.8052031,1,0.282937938261885,0.0800538769078862
"174",10003003232,"1401","140110003003232",3.8,"6","6",26889224.8052031,0,NA,NA
"175",10003003236,"1401","140110003003236",3.1,"4","5",26889224.8052031,0,NA,NA
"176",10003003238,"1401","140110003003238",1.7,"6","7",26889224.8052031,0,NA,NA
"177",10003003241,"1401","140110003003241",1.7,"4","5",26889224.8052031,0,NA,NA
"178",10003003327,"1401","140110003003327",2.4,"8","8",26889224.8052031,0,NA,NA
"179",10003003329,"1401","140110003003329",2.4,"6","7",26889224.8052031,0,NA,NA
"180",10003003332,"1401","140110003003332",1,"10","10",26889224.8052031,0,NA,NA
"181",10003003335,"1401","140110003003335",1.7,"10","10",26889224.8052031,0,NA,NA
"182",10003003338,"1401","140110003003338",3.4,"6","7",26889224.8052031,0,NA,NA
"183",10003003341,"1401","140110003003341",2.7,"4","5",26889224.8052031,0,NA,NA
"184",10003003527,"1401","140110003003527",3.1,"2","3",26889224.8052031,1,0.195896307134679,0.0383753631490044
"185",10003003529,"1401","140110003003529",1.7,"9","9",26889224.8052031,0,NA,NA
"186",10003003534,"1401","140110003003534",1.7,"8","8",26889224.8052031,0,NA,NA
"187",10003003535,"1401","140110003003535",2.4,"10","10",26889224.8052031,0,NA,NA
"188",10003003538,"1401","140110003003538",2.7,"8","8",26889224.8052031,0,NA,NA
"189",10003003541,"1401","140110003003541",3.2,"7","7",26889224.8052031,0,NA,NA
"190",10004003627,"1401","140110004003627",3.6,"9","9",26889224.8052031,0,NA,NA
"191",10004003630,"1401","140110004003630",2.2,"10","10",26889224.8052031,0,NA,NA
"192",10004003632,"1401","140110004003632",2.7,"10","10",26889224.8052031,0,NA,NA
"193",10004003636,"1401","140110004003636",1.7,"10","10",26889224.8052031,0,NA,NA
"194",10004003638,"1401","140110004003638",3.1,"10","9",26889224.8052031,0,NA,NA
"195",10004003641,"1401","140110004003641",1.7,"10","10",26889224.8052031,0,NA,NA
"196",10004003826,"1401","140110004003826",4.3,"2","3",26889224.8052031,1,0.249001915144225,0.0620019537454919
"197",10004003829,"1401","140110004003829",2.7,"1","1",26889224.8052031,1,0.87906207922534,0.772750139131978
"198",10004003832,"1401","140110004003832",2.4,"5","6",26889224.8052031,0,NA,NA
"199",10004003835,"1401","140110004003835",1.7,"7","8",26889224.8052031,0,NA,NA
"200",10004003838,"1401","140110004003838",1,"9","9",26889224.8052031,0,NA,NA
"201",10004003841,"1401","140110004003841",2.2,"2","3",26889224.8052031,1,0.277830907905394,0.0771900133875355
"202",10004003926,"1401","140110004003926",2.9,"4","5",26889224.8052031,0,NA,NA
"203",10004003930,"1401","140110004003930",2.4,"9","9",26889224.8052031,0,NA,NA
"204",10004003932,"1401","140110004003932",3.8,"2","3",26889224.8052031,1,0.236216994224543,0.0557984683604776
"205",10004003935,"1401","140110004003935",2.9,"2","2",26889224.8052031,1,0.333453464932162,0.111191213275265
"206",10004003938,"1401","140110004003938",1.7,"7","7",26889224.8052031,0,NA,NA
"207",10004003941,"1401","140110004003941",2.4,"5","6",26889224.8052031,0,NA,NA
"208",10004004029,"1401","140110004004029",3.1,"8","8",26889224.8052031,0,NA,NA
"209",10004004030,"1401","140110004004030",2.7,"10","10",26889224.8052031,0,NA,NA
"210",10004004034,"1401","140110004004034",1.7,"6","7",26889224.8052031,0,NA,NA
"211",10004004036,"1401","140110004004036",2.2,"7","4",26889224.8052031,1,0.0700809802582536,0.00491134379395774
"212",10004004038,"1401","140110004004038",2.4,"10","10",26889224.8052031,0,NA,NA
"213",10004004041,"1401","140110004004041",2.7,"4","4",26889224.8052031,1,0.0194496565185084,0.000378289138687955
"214",10004004125,"1401","140110004004125",1,"9","9",26889224.8052031,0,NA,NA
"215",10004004130,"1401","140110004004130",1.7,"7","7",26889224.8052031,0,NA,NA
"216",10004004132,"1401","140110004004132",2.9,"2","3",26889224.8052031,1,0.244886363426493,0.0599693309922522
"217",10004004136,"1401","140110004004136",1.7,"8","8",26889224.8052031,0,NA,NA
"218",10004004138,"1401","140110004004138",2.4,"5","6",26889224.8052031,0,NA,NA
"219",10004004141,"1401","140110004004141",2.7,"4","5",26889224.8052031,0,NA,NA
"220",10004004227,"1401","140110004004227",1.7,"10","9",26889224.8052031,0,NA,NA
"221",10004004230,"1401","140110004004230",1.7,"4","5",26889224.8052031,0,NA,NA
"222",10004004231,"1401","140110004004231",2.9,"3","3",26889224.8052031,1,0.168547966137332,0.0284084168890312
"223",10004004235,"1401","140110004004235",3.8,"7","7",26889224.8052031,0,NA,NA
"224",10004004238,"1401","140110004004238",1,"7","7",26889224.8052031,0,NA,NA
"225",10004004241,"1401","140110004004241",2.9,"6","6",26889224.8052031,0,NA,NA
"226",10004004327,"1401","140110004004327",3.1,"6","6",26889224.8052031,0,NA,NA
"227",10004004329,"1401","140110004004329",2.2,"7","7",26889224.8052031,0,NA,NA
"228",10004004334,"1401","140110004004334",2.7,"7","7",26889224.8052031,0,NA,NA
"229",10004004335,"1401","140110004004335",2.2,"10","10",26889224.8052031,0,NA,NA
"230",10004004338,"1401","140110004004338",2.9,"2","3",26889224.8052031,1,0.276616810423413,0.0765168598088223
"231",10004004341,"1401","140110004004341",2.7,"10","10",26889224.8052031,0,NA,NA
"232",10004004429,"1401","140110004004429",3.8,"6","7",26889224.8052031,0,NA,NA
"233",10004004430,"1401","140110004004430",1.7,"10","10",26889224.8052031,0,NA,NA
"234",10004004432,"1401","140110004004432",4.1,"7","8",26889224.8052031,0,NA,NA
"235",10004004435,"1401","140110004004435",1.7,"6","7",26889224.8052031,0,NA,NA
"236",10004004438,"1401","140110004004438",2.2,"9","8",26889224.8052031,0,NA,NA
"237",10004004441,"1401","140110004004441",2.2,"5","5",26889224.8052031,0,NA,NA
"238",10004004526,"1401","140110004004526",2.4,"6","6",26889224.8052031,0,NA,NA
"239",10004004530,"1401","140110004004530",2.2,"5","5",26889224.8052031,0,NA,NA
"240",10004004533,"1401","140110004004533",1.7,"5","5",26889224.8052031,0,NA,NA
"241",10004004535,"1401","140110004004535",2.9,"8","8",26889224.8052031,0,NA,NA
"242",10004004538,"1401","140110004004538",2.7,"10","10",26889224.8052031,0,NA,NA
"243",10004004541,"1401","140110004004541",2.7,"9","9",26889224.8052031,0,NA,NA
"244",10005004625,"1401","140110005004625",1,"10","9",26889224.8052031,0,NA,NA
"245",10005004630,"1401","140110005004630",3.1,"3","4",26889224.8052031,1,0.146314218300026,0.0214078504767477
"246",10005004634,"1401","140110005004634",3.1,"3","4",26889224.8052031,1,0.106679889247553,0.0113805987698702
"247",10005004635,"1401","140110005004635",1.7,"9","9",26889224.8052031,0,NA,NA
"248",10005004638,"1401","140110005004638",3.6,"3","4",26889224.8052031,1,0.0205290644458881,0.000421442487023426
"249",10005004641,"1401","140110005004641",1,"9","9",26889224.8052031,0,NA,NA
"250",10005004725,"1401","140110005004725",3.2,"5","5",26889224.8052031,0,NA,NA
"251",10005004728,"1401","140110005004728",2.2,"10","9",26889224.8052031,0,NA,NA
"252",10005004732,"1401","140110005004732",2.2,"10","9",26889224.8052031,0,NA,NA
"253",10005004735,"1401","140110005004735",2.7,"8","8",26889224.8052031,0,NA,NA
"254",10005004738,"1401","140110005004738",2.2,"9","9",26889224.8052031,0,NA,NA
"255",10005004741,"1401","140110005004741",2.4,"2","3",26889224.8052031,1,0.208432818856684,0.0434442399765431
"256",10005004826,"1401","140110005004826",1,"10","10",26889224.8052031,0,NA,NA
"257",10005004829,"1401","140110005004829",2.4,"9","9",26889224.8052031,0,NA,NA
"258",10005004831,"1401","140110005004831",2.4,"9","9",26889224.8052031,0,NA,NA
"259",10005004835,"1401","140110005004835",2.4,"7","7",26889224.8052031,0,NA,NA
"260",10005004838,"1401","140110005004838",3.1,"8","8",26889224.8052031,0,NA,NA
"261",10005004841,"1401","140110005004841",1.7,"9","9",26889224.8052031,0,NA,NA
"262",10005005026,"1401","140110005005026",2.9,"8","8",26889224.8052031,0,NA,NA
"263",10005005027,"1401","140110005005027",2.4,"3","1",26889224.8052031,1,0.589419404658116,0.347415234587528
"264",10005005033,"1401","140110005005033",2.7,"9","9",26889224.8052031,0,NA,NA
"265",10005005035,"1401","140110005005035",2.7,"6","6",26889224.8052031,0,NA,NA
"266",10005005038,"1401","140110005005038",1,"9","9",26889224.8052031,0,NA,NA
"267",10005005041,"1401","140110005005041",1,"10","10",26889224.8052031,0,NA,NA
"268",10005005129,"1401","140110005005129",2.9,"7","8",26889224.8052031,0,NA,NA
"269",10005005130,"1401","140110005005130",2.4,"9","9",26889224.8052031,0,NA,NA
"270",10005005132,"1401","140110005005132",4.5,"1","1",26889224.8052031,1,0.604440022130109,0.365347740352647
"271",10005005135,"1401","140110005005135",2.7,"2","3",26889224.8052031,1,0.225399768148408,0.0508050554813559
"272",10005005138,"1401","140110005005138",2.4,"8","8",26889224.8052031,0,NA,NA
"273",10005005141,"1401","140110005005141",1,"10","10",26889224.8052031,0,NA,NA
"274",10005005229,"1401","140110005005229",3.9,"2","2",26889224.8052031,1,0.323885993496059,0.104902136782929
"275",10005005230,"1401","140110005005230",1.7,"9","9",26889224.8052031,0,NA,NA
"276",10005005232,"1401","140110005005232",2.4,"8","8",26889224.8052031,0,NA,NA
"277",10005005233,"1401","140110005005233",1.7,"8","8",26889224.8052031,0,NA,NA
"278",10005005238,"1401","140110005005238",3.2,"2","3",26889224.8052031,1,0.273765087807284,0.0749473233021297
"279",10005005241,"1401","140110005005241",2.2,"9","7",26889224.8052031,0,NA,NA
"280",10005005325,"1401","140110005005325",3.1,"4","4",26889224.8052031,1,0.0190251808054592,0.000361957504680412
"281",10005005329,"1401","140110005005329",1.7,"7","7",26889224.8052031,0,NA,NA
"282",10005005331,"1401","140110005005331",1,"8","8",26889224.8052031,0,NA,NA
"283",10005005333,"1401","140110005005333",1.7,"5","5",26889224.8052031,0,NA,NA
"284",10005005338,"1401","140110005005338",2.4,"6","7",26889224.8052031,0,NA,NA
"285",10005005341,"1401","140110005005341",1,"10","10",26889224.8052031,0,NA,NA
"286",10006005425,"1401","140110006005425",3.1,"7","7",26889224.8052031,0,NA,NA
"287",10006005426,"1401","140110006005426",2.9,"10","10",26889224.8052031,0,NA,NA
"288",10006005431,"1401","140110006005431",1.7,"6","6",26889224.8052031,0,NA,NA
"289",10006005432,"1401","140110006005432",3.1,"5","6",26889224.8052031,0,NA,NA
"290",10006005438,"1401","140110006005438",2.7,"6","7",26889224.8052031,0,NA,NA
"291",10006005441,"1401","140110006005441",1.7,"8","8",26889224.8052031,0,NA,NA
"292",10006005526,"1401","140110006005526",1.7,"8","8",26889224.8052031,0,NA,NA
"293",10006005530,"1401","140110006005530",1.7,"10","10",26889224.8052031,0,NA,NA
"294",10006005534,"1401","140110006005534",1.7,"10","10",26889224.8052031,0,NA,NA
"295",10006005536,"1401","140110006005536",2.4,"6","7",26889224.8052031,0,NA,NA
"296",10006005538,"1401","140110006005538",2.7,"8","8",26889224.8052031,0,NA,NA
"297",10006005541,"1401","140110006005541",1.7,"8","8",26889224.8052031,0,NA,NA
"298",10006005625,"1401","140110006005625",2.9,"5","5",26889224.8052031,0,NA,NA
"299",10006005629,"1401","140110006005629",2.7,"9","9",26889224.8052031,0,NA,NA
"300",10006005633,"1401","140110006005633",2.9,"9","9",26889224.8052031,0,NA,NA
"301",10006005635,"1401","140110006005635",2.9,"6","6",26889224.8052031,0,NA,NA
"302",10006005638,"1401","140110006005638",2.4,"8","8",26889224.8052031,0,NA,NA
"303",10006005641,"1401","140110006005641",1.7,"7","7",26889224.8052031,0,NA,NA
"304",10006005727,"1401","140110006005727",3.4,"4","5",26889224.8052031,0,NA,NA
"305",10006005729,"1401","140110006005729",3.8,"7","8",26889224.8052031,0,NA,NA
"306",10006005731,"1401","140110006005731",2.9,"8","8",26889224.8052031,0,NA,NA
"307",10006005732,"1401","140110006005732",2.4,"9","9",26889224.8052031,0,NA,NA
"308",10006005738,"1401","140110006005738",4.1,"2","3",26889224.8052031,1,0.201323630955934,0.0405312043812811
