"","a_HHID","a_year","a_ID","calc_EqSize","calc_real.decile","calc_nom.decile","calc_poverty.line","calc_final.poor","calc_poverty.gap","calc_povery.intensity"
"84",10001001535,"1400","140010001001535",1,"9","9",17098728.9671461,0,NA,NA
"85",10001001620,"1400","140010001001620",1.7,"8","9",17098728.9671461,0,NA,NA
"86",10001001621,"1400","140010001001621",1.7,"4","6",17098728.9671461,0,NA,NA
"87",10001001625,"1400","140010001001625",1.7,"4","6",17098728.9671461,0,NA,NA
"88",10001001629,"1400","140010001001629",1.7,"4","5",17098728.9671461,0,NA,NA
"89",10001001632,"1400","140010001001632",1.7,"2","4",17098728.9671461,1,0.0990327903677058,0.00980749356801397
"90",10001001635,"1400","140010001001635",3.1,"4","6",17098728.9671461,0,NA,NA
"91",10001001721,"1400","140010001001721",2.4,"7","8",17098728.9671461,0,NA,NA
"92",10001001723,"1400","140010001001723",3.1,"4","6",17098728.9671461,0,NA,NA
"93",10001001726,"1400","140010001001726",2.4,"7","7",17098728.9671461,0,NA,NA
"94",10001001727,"1400","140010001001727",1.7,"9","9",17098728.9671461,0,NA,NA
"95",10001001732,"1400","140010001001732",1,"10","10",17098728.9671461,0,NA,NA
"96",10001001735,"1400","140010001001735",3.1,"7","8",17098728.9671461,0,NA,NA
"97",10001001821,"1400","140010001001821",1.7,"1","2",17098728.9671461,1,0.350486801371067,0.122840997935321
"98",10001001822,"1400","140010001001822",2.7,"2","3",17098728.9671461,1,0.203140062735525,0.0412658850881929
"99",10001001826,"1400","140010001001826",1.7,"8","8",17098728.9671461,0,NA,NA
"100",10001001829,"1400","140010001001829",1.7,"8","9",17098728.9671461,0,NA,NA
"101",10001001832,"1400","140010001001832",3.4,"8","8",17098728.9671461,0,NA,NA
"102",10001001835,"1400","140010001001835",2.2,"9","9",17098728.9671461,0,NA,NA
"103",10001001920,"1400","140010001001920",2.9,"2","2",17098728.9671461,1,0.328828335457762,0.108128074199922
"104",10001001924,"1400","140010001001924",1.7,"8","8",17098728.9671461,0,NA,NA
"105",10001001925,"1400","140010001001925",2.2,"8","9",17098728.9671461,0,NA,NA
"106",10001001927,"1400","140010001001927",2.2,"6","7",17098728.9671461,0,NA,NA
"107",10001001932,"1400","140010001001932",3.8,"4","6",17098728.9671461,0,NA,NA
"108",10001001935,"1400","140010001001935",2.2,"6","7",17098728.9671461,0,NA,NA
"109",10001002020,"1400","140010001002020",2.2,"8","7",17098728.9671461,0,NA,NA
"110",10001002024,"1400","140010001002024",2.2,"6","7",17098728.9671461,0,NA,NA
"111",10001002025,"1400","140010001002025",2.2,"7","6",17098728.9671461,0,NA,NA
"112",10001002029,"1400","140010001002029",2.2,"8","8",17098728.9671461,0,NA,NA
"113",10001002032,"1400","140010001002032",1,"10","10",17098728.9671461,0,NA,NA
"114",10001002035,"1400","140010001002035",2.7,"6","7",17098728.9671461,0,NA,NA
"115",10001002220,"1400","140010001002220",3.4,"8","8",17098728.9671461,0,NA,NA
"116",10001002221,"1400","140010001002221",3.1,"6","7",17098728.9671461,0,NA,NA
"117",10001002226,"1400","140010001002226",3.4,"9","9",17098728.9671461,0,NA,NA
"118",10001002229,"1400","140010001002229",1.7,"9","9",17098728.9671461,0,NA,NA
"119",10001002232,"1400","140010001002232",2.9,"7","8",17098728.9671461,0,NA,NA
"120",10001002235,"1400","140010001002235",2.2,"9","9",17098728.9671461,0,NA,NA
"121",10001002320,"1400","140010001002320",2.4,"8","9",17098728.9671461,0,NA,NA
"122",10001002323,"1400","140010001002323",2.4,"8","9",17098728.9671461,0,NA,NA
"123",10001002326,"1400","140010001002326",2.4,"10","10",17098728.9671461,0,NA,NA
"124",10001002329,"1400","140010001002329",2.4,"3","1",17098728.9671461,1,0.525875372466383,0.276544907366657
"125",10001002332,"1400","140010001002332",3.1,"7","4",17098728.9671461,1,0.117725486875938,0.0138592902601767
"126",10001002335,"1400","140010001002335",1.7,"9","9",17098728.9671461,0,NA,NA
"127",10001002419,"1400","140010001002419",3.4,"6","7",17098728.9671461,0,NA,NA
"128",10001002423,"1400","140010001002423",2.4,"9","9",17098728.9671461,0,NA,NA
"129",10001002425,"1400","140010001002425",3.2,"5","5",17098728.9671461,0,NA,NA
"130",10001002430,"1400","140010001002430",3.1,"7","8",17098728.9671461,0,NA,NA
"131",10001002432,"1400","140010001002432",2.7,"3","5",17098728.9671461,0,NA,NA
"132",10001002435,"1400","140010001002435",1.7,"9","9",17098728.9671461,0,NA,NA
"133",10001002520,"1400","140010001002520",2.7,"4","6",17098728.9671461,0,NA,NA
"134",10001002521,"1400","140010001002521",1.7,"9","9",17098728.9671461,0,NA,NA
"135",10001002526,"1400","140010001002526",1.7,"9","9",17098728.9671461,0,NA,NA
"136",10001002529,"1400","140010001002529",2.4,"7","7",17098728.9671461,0,NA,NA
"137",10001002532,"1400","140010001002532",2.4,"7","8",17098728.9671461,0,NA,NA
"138",10001002535,"1400","140010001002535",2.7,"3","4",17098728.9671461,0,NA,NA
"139",10001002620,"1400","140010001002620",1,"9","9",17098728.9671461,0,NA,NA
"140",10001002621,"1400","140010001002621",2.2,"1","1",17098728.9671461,1,0.594442361640198,0.353361721312376
"141",10001002626,"1400","140010001002626",3.4,"2","3",17098728.9671461,1,0.203244945426493,0.041308507841418
"142",10001002630,"1400","140010001002630",1.7,"9","9",17098728.9671461,0,NA,NA
"143",10001002632,"1400","140010001002632",2.4,"6","7",17098728.9671461,0,NA,NA
"144",10001002635,"1400","140010001002635",2.4,"8","8",17098728.9671461,0,NA,NA
"145",10001002719,"1400","140010001002719",2.2,"9","9",17098728.9671461,0,NA,NA
"146",10001002723,"1400","140010001002723",2.2,"9","9",17098728.9671461,0,NA,NA
"147",10001002725,"1400","140010001002725",1.7,"10","10",17098728.9671461,0,NA,NA
"148",10001002726,"1400","140010001002726",2.4,"9","9",17098728.9671461,0,NA,NA
"149",10001002732,"1400","140010001002732",2.7,"8","9",17098728.9671461,0,NA,NA
"150",10001002735,"1400","140010001002735",2.2,"10","10",17098728.9671461,0,NA,NA
"151",10002002820,"1400","140010002002820",3.1,"2","3",17098728.9671461,1,0.251234528936243,0.0631187885298159
"152",10002002824,"1400","140010002002824",2.4,"4","4",17098728.9671461,1,0.0720221277231033,0.00518718688176301
"153",10002002829,"1400","140010002002829",2.4,"7","7",17098728.9671461,0,NA,NA
"154",10002002830,"1400","140010002002830",1.7,"7","7",17098728.9671461,0,NA,NA
"155",10002002832,"1400","140010002002832",3.1,"7","6",17098728.9671461,0,NA,NA
"156",10002002835,"1400","140010002002835",2.9,"8","7",17098728.9671461,0,NA,NA
"157",10002002922,"1400","140010002002922",2.4,"10","10",17098728.9671461,0,NA,NA
"158",10002002925,"1400","140010002002925",2.7,"10","10",17098728.9671461,0,NA,NA
"159",10002002926,"1400","140010002002926",1.7,"5","5",17098728.9671461,0,NA,NA
"160",10002002932,"1400","140010002002932",2.7,"8","7",17098728.9671461,0,NA,NA
"161",10002002935,"1400","140010002002935",1.7,"8","7",17098728.9671461,0,NA,NA
"162",10002003019,"1400","140010002003019",1,"10","9",17098728.9671461,0,NA,NA
"163",10002003021,"1400","140010002003021",2.7,"4","4",17098728.9671461,1,0.0247235630327581,0.000611254569034762
"164",10002003026,"1400","140010002003026",1.7,"8","7",17098728.9671461,0,NA,NA
"165",10002003029,"1400","140010002003029",3.1,"5","5",17098728.9671461,0,NA,NA
"166",10002003032,"1400","140010002003032",2.4,"9","8",17098728.9671461,0,NA,NA
"167",10002003035,"1400","140010002003035",1.7,"7","6",17098728.9671461,0,NA,NA
"168",10003003119,"1400","140010003003119",1.7,"7","6",17098728.9671461,0,NA,NA
"169",10003003122,"1400","140010003003122",1.7,"9","8",17098728.9671461,0,NA,NA
"170",10003003126,"1400","140010003003126",2.7,"7","7",17098728.9671461,0,NA,NA
"171",10003003127,"1400","140010003003127",2.2,"8","7",17098728.9671461,0,NA,NA
"172",10003003132,"1400","140010003003132",2.7,"10","10",17098728.9671461,0,NA,NA
"173",10003003135,"1400","140010003003135",1.7,"2","2",17098728.9671461,1,0.303115459675969,0.0918789818945742
"174",10003003219,"1400","140010003003219",2.7,"8","8",17098728.9671461,0,NA,NA
"175",10003003223,"1400","140010003003223",1.7,"10","9",17098728.9671461,0,NA,NA
"176",10003003227,"1400","140010003003227",1.7,"8","8",17098728.9671461,0,NA,NA
"177",10003003229,"1400","140010003003229",3.1,"6","5",17098728.9671461,0,NA,NA
"178",10003003232,"1400","140010003003232",4.5,"2","3",17098728.9671461,1,0.243356104402321,0.0592221935498735
"179",10003003235,"1400","140010003003235",3.1,"3","3",17098728.9671461,1,0.215989340222719,0.0466513950898452
"180",10003003320,"1400","140010003003320",3.6,"6","6",17098728.9671461,0,NA,NA
"181",10003003324,"1400","140010003003324",1.7,"10","10",17098728.9671461,0,NA,NA
"182",10003003326,"1400","140010003003326",2.2,"8","8",17098728.9671461,0,NA,NA
"183",10003003329,"1400","140010003003329",2.4,"8","7",17098728.9671461,0,NA,NA
"184",10003003332,"1400","140010003003332",3.1,"5","5",17098728.9671461,0,NA,NA
"185",10003003335,"1400","140010003003335",2.9,"4","4",17098728.9671461,1,0.0858894394685747,0.00737699581222596
"186",10003003520,"1400","140010003003520",2.4,"10","10",17098728.9671461,0,NA,NA
"187",10003003521,"1400","140010003003521",1.7,"10","9",17098728.9671461,0,NA,NA
"188",10003003526,"1400","140010003003526",2.2,"3","3",17098728.9671461,1,0.242242792719772,0.0586815706246746
"189",10003003529,"1400","140010003003529",2.2,"9","9",17098728.9671461,0,NA,NA
"190",10003003532,"1400","140010003003532",1.7,"10","10",17098728.9671461,0,NA,NA
"191",10003003535,"1400","140010003003535",2.7,"8","8",17098728.9671461,0,NA,NA
"192",10004003622,"1400","140010004003622",2.4,"9","9",17098728.9671461,0,NA,NA
"193",10004003624,"1400","140010004003624",1.7,"10","10",17098728.9671461,0,NA,NA
"194",10004003628,"1400","140010004003628",1.7,"10","9",17098728.9671461,0,NA,NA
"195",10004003629,"1400","140010004003629",2.4,"7","7",17098728.9671461,0,NA,NA
"196",10004003632,"1400","140010004003632",2.9,"9","9",17098728.9671461,0,NA,NA
"197",10004003635,"1400","140010004003635",1.7,"10","10",17098728.9671461,0,NA,NA
"198",10004003822,"1400","140010004003822",3.1,"1","1",17098728.9671461,1,0.598166249991113,0.357802862628431
"199",10004003823,"1400","140010004003823",2.4,"1","2",17098728.9671461,1,0.412151401866605,0.169868778060608
"200",10004003826,"1400","140010004003826",4.3,"1","1",17098728.9671461,1,0.580273763018773,0.336717640047967
"201",10004003829,"1400","140010004003829",2.7,"1","1",17098728.9671461,1,0.78463994153173,0.615659837846916
"202",10004003832,"1400","140010004003832",3.1,"7","7",17098728.9671461,0,NA,NA
"203",10004003835,"1400","140010004003835",2.4,"2","2",17098728.9671461,1,0.32525846156876,0.105793066822076
"204",10004003921,"1400","140010004003921",2.2,"7","6",17098728.9671461,0,NA,NA
"205",10004003922,"1400","140010004003922",2.2,"2","3",17098728.9671461,1,0.283176558853402,0.0801889634840542
"206",10004003926,"1400","140010004003926",2.7,"8","7",17098728.9671461,0,NA,NA
"207",10004003930,"1400","140010004003930",1.7,"2","3",17098728.9671461,1,0.252338225836624,0.0636745802183748
"208",10004003932,"1400","140010004003932",3.8,"6","6",17098728.9671461,0,NA,NA
"209",10004003935,"1400","140010004003935",3.6,"7","7",17098728.9671461,0,NA,NA
"210",10004004019,"1400","140010004004019",2.7,"6","6",17098728.9671461,0,NA,NA
"211",10004004024,"1400","140010004004024",1.7,"3","1",17098728.9671461,1,0.585935448564934,0.34332034988499
"212",10004004026,"1400","140010004004026",2.7,"5","5",17098728.9671461,0,NA,NA
"213",10004004029,"1400","140010004004029",2.4,"2","1",17098728.9671461,1,0.743563386603443,0.552886509897182
"214",10004004032,"1400","140010004004032",2.4,"5","5",17098728.9671461,0,NA,NA
"215",10004004035,"1400","140010004004035",2.4,"9","8",17098728.9671461,0,NA,NA
"216",10004004119,"1400","140010004004119",2.7,"5","5",17098728.9671461,0,NA,NA
"217",10004004121,"1400","140010004004121",1.7,"10","10",17098728.9671461,0,NA,NA
"218",10004004126,"1400","140010004004126",3.1,"3","3",17098728.9671461,1,0.170691831509646,0.0291357013441175
"219",10004004132,"1400","140010004004132",2.9,"7","7",17098728.9671461,0,NA,NA
"220",10004004135,"1400","140010004004135",1.7,"8","7",17098728.9671461,0,NA,NA
"221",10004004219,"1400","140010004004219",1,"9","8",17098728.9671461,0,NA,NA
"222",10004004223,"1400","140010004004223",1.5,"5","2",17098728.9671461,1,0.316598376197959,0.100234531811185
"223",10004004227,"1400","140010004004227",1.7,"8","8",17098728.9671461,0,NA,NA
"224",10004004230,"1400","140010004004230",1.7,"3","3",17098728.9671461,1,0.146429220276628,0.0214415165508212
"225",10004004232,"1400","140010004004232",1,"6","5",17098728.9671461,0,NA,NA
"226",10004004235,"1400","140010004004235",2.7,"8","8",17098728.9671461,0,NA,NA
"227",10004004323,"1400","140010004004323",2.4,"2","3",17098728.9671461,1,0.25933762525998,0.0672560038754856
"228",10004004324,"1400","140010004004324",2.4,"6","6",17098728.9671461,0,NA,NA
"229",10004004327,"1400","140010004004327",2.4,"10","9",17098728.9671461,0,NA,NA
"230",10004004329,"1400","140010004004329",1.7,"7","7",17098728.9671461,0,NA,NA
"231",10004004332,"1400","140010004004332",2.7,"6","5",17098728.9671461,0,NA,NA
"232",10004004335,"1400","140010004004335",2.2,"8","8",17098728.9671461,0,NA,NA
"233",10004004421,"1400","140010004004421",1.7,"7","6",17098728.9671461,0,NA,NA
"234",10004004423,"1400","140010004004423",3.1,"2","2",17098728.9671461,1,0.390422234050888,0.152429520841286
"235",10004004428,"1400","140010004004428",2.4,"8","8",17098728.9671461,0,NA,NA
"236",10004004429,"1400","140010004004429",3.8,"6","6",17098728.9671461,0,NA,NA
"237",10004004432,"1400","140010004004432",1.7,"9","9",17098728.9671461,0,NA,NA
"238",10004004435,"1400","140010004004435",1.7,"10","10",17098728.9671461,0,NA,NA
"239",10004004520,"1400","140010004004520",2.2,"10","9",17098728.9671461,0,NA,NA
"240",10004004522,"1400","140010004004522",2.9,"9","9",17098728.9671461,0,NA,NA
"241",10004004526,"1400","140010004004526",2.4,"7","6",17098728.9671461,0,NA,NA
"242",10004004530,"1400","140010004004530",2.2,"7","7",17098728.9671461,0,NA,NA
"243",10004004532,"1400","140010004004532",3.1,"4","4",17098728.9671461,1,0.0134132080942865,0.000179914151380633
"244",10004004535,"1400","140010004004535",3.4,"2","2",17098728.9671461,1,0.345760812577604,0.119550539514325
"245",10005004619,"1400","140010005004619",1.7,"10","10",17098728.9671461,0,NA,NA
"246",10005004624,"1400","140010005004624",1.7,"1","2",17098728.9671461,1,0.42190519918086,0.178003997095841
"247",10005004625,"1400","140010005004625",1.7,"8","7",17098728.9671461,0,NA,NA
"248",10005004627,"1400","140010005004627",3.1,"7","6",17098728.9671461,0,NA,NA
"249",10005004632,"1400","140010005004632",1,"3","3",17098728.9671461,1,0.131056128640312,0.0171757088541861
"250",10005004635,"1400","140010005004635",2.2,"5","5",17098728.9671461,0,NA,NA
"251",10005004721,"1400","140010005004721",2.4,"9","8",17098728.9671461,0,NA,NA
"252",10005004724,"1400","140010005004724",2.7,"9","9",17098728.9671461,0,NA,NA
"253",10005004726,"1400","140010005004726",2.7,"4","4",17098728.9671461,1,0.0765023770892068,0.00585261370029919
"254",10005004728,"1400","140010005004728",3.1,"5","5",17098728.9671461,0,NA,NA
"255",10005004732,"1400","140010005004732",2.7,"3","3",17098728.9671461,1,0.147690080802042,0.0218123599673138
"256",10005004735,"1400","140010005004735",2.7,"8","7",17098728.9671461,0,NA,NA
"257",10005004819,"1400","140010005004819",3.6,"9","9",17098728.9671461,0,NA,NA
"258",10005004824,"1400","140010005004824",2.4,"10","9",17098728.9671461,0,NA,NA
"259",10005004825,"1400","140010005004825",2.2,"10","10",17098728.9671461,0,NA,NA
"260",10005004829,"1400","140010005004829",2.4,"10","9",17098728.9671461,0,NA,NA
"261",10005004832,"1400","140010005004832",2.4,"8","8",17098728.9671461,0,NA,NA
"262",10005004835,"1400","140010005004835",1.7,"9","8",17098728.9671461,0,NA,NA
"263",10005005021,"1400","140010005005021",2.4,"10","10",17098728.9671461,0,NA,NA
"264",10005005026,"1400","140010005005026",2.4,"8","8",17098728.9671461,0,NA,NA
"265",10005005027,"1400","140010005005027",2.9,"4","1",17098728.9671461,1,0.525846776391188,0.276514832241004
"266",10005005032,"1400","140010005005032",1.7,"10","10",17098728.9671461,0,NA,NA
"267",10005005035,"1400","140010005005035",2.7,"9","8",17098728.9671461,0,NA,NA
"268",10005005120,"1400","140010005005120",2.2,"7","7",17098728.9671461,0,NA,NA
"269",10005005124,"1400","140010005005124",2.7,"5","5",17098728.9671461,0,NA,NA
"270",10005005126,"1400","140010005005126",1,"8","7",17098728.9671461,0,NA,NA
"271",10005005128,"1400","140010005005128",3.1,"6","6",17098728.9671461,0,NA,NA
"272",10005005132,"1400","140010005005132",3.8,"2","3",17098728.9671461,1,0.244971104297708,0.0600108419408384
"273",10005005135,"1400","140010005005135",1.7,"2","2",17098728.9671461,1,0.392381670807862,0.153963375585969
"274",10005005219,"1400","140010005005219",2.7,"4","4",17098728.9671461,1,0.0509907955723957,0.00260006123310585
"275",10005005221,"1400","140010005005221",2.9,"5","5",17098728.9671461,0,NA,NA
"276",10005005229,"1400","140010005005229",2.4,"6","6",17098728.9671461,0,NA,NA
"277",10005005230,"1400","140010005005230",2.2,"7","7",17098728.9671461,0,NA,NA
"278",10005005232,"1400","140010005005232",2.7,"3","3",17098728.9671461,1,0.170963137754912,0.0292283944710052
"279",10005005235,"1400","140010005005235",2.7,"7","6",17098728.9671461,0,NA,NA
"280",10005005320,"1400","140010005005320",2.4,"4","4",17098728.9671461,1,0.0751799505444074,0.00565202496385954
"281",10005005323,"1400","140010005005323",1.7,"9","8",17098728.9671461,0,NA,NA
"282",10005005326,"1400","140010005005326",2.4,"7","6",17098728.9671461,0,NA,NA
"283",10005005329,"1400","140010005005329",1.7,"10","9",17098728.9671461,0,NA,NA
"284",10005005332,"1400","140010005005332",1.7,"8","8",17098728.9671461,0,NA,NA
"285",10005005335,"1400","140010005005335",1.7,"10","9",17098728.9671461,0,NA,NA
"286",10006005420,"1400","140010006005420",2.7,"5","5",17098728.9671461,0,NA,NA
"287",10006005423,"1400","140010006005423",2.2,"4","1",17098728.9671461,1,0.53336492811246,0.284478146540409
"288",10006005425,"1400","140010006005425",1,"10","9",17098728.9671461,0,NA,NA
"289",10006005427,"1400","140010006005427",2.4,"8","7",17098728.9671461,0,NA,NA
"290",10006005432,"1400","140010006005432",3.1,"10","10",17098728.9671461,0,NA,NA
"291",10006005435,"1400","140010006005435",1.7,"10","9",17098728.9671461,0,NA,NA
"292",10006005522,"1400","140010006005522",1.7,"7","6",17098728.9671461,0,NA,NA
"293",10006005523,"1400","140010006005523",1.7,"4","4",17098728.9671461,1,0.0180297870290723,0.000325073220313704
"294",10006005526,"1400","140010006005526",2.4,"4","4",17098728.9671461,0,NA,NA
"295",10006005530,"1400","140010006005530",1.7,"5","5",17098728.9671461,0,NA,NA
"296",10006005532,"1400","140010006005532",2.4,"7","6",17098728.9671461,0,NA,NA
"297",10006005535,"1400","140010006005535",1.7,"9","8",17098728.9671461,0,NA,NA
"298",10006005620,"1400","140010006005620",4.1,"1","1",17098728.9671461,1,0.467614414488412,0.21866324063734
"299",10006005622,"1400","140010006005622",2.4,"10","9",17098728.9671461,0,NA,NA
"300",10006005625,"1400","140010006005625",2.7,"3","3",17098728.9671461,1,0.237725735944538,0.0565135255303721
"301",10006005632,"1400","140010006005632",2.9,"5","2",17098728.9671461,1,0.404949460222445,0.163984065334449
"302",10006005635,"1400","140010006005635",2.4,"3","3",17098728.9671461,1,0.219891156226715,0.0483521205867214
"303",10006005719,"1400","140010006005719",3.8,"1","1",17098728.9671461,1,0.755385134102318,0.570606700822776
"304",10006005724,"1400","140010006005724",3.1,"1","1",17098728.9671461,1,0.568121854440393,0.322762441492791
"305",10006005727,"1400","140010006005727",2.5,"3","3",17098728.9671461,1,0.218555843147812,0.0477666565740511
"306",10006005730,"1400","140010006005730",1.7,"10","10",17098728.9671461,0,NA,NA
"307",10006005732,"1400","140010006005732",2.7,"4","4",17098728.9671461,1,0.0925625408991231,0.00856782397770183
"308",10006005735,"1400","140010006005735",2.9,"7","7",17098728.9671461,0,NA,NA
"309",10006005820,"1400","140010006005820",2.2,"10","10",17098728.9671461,0,NA,NA
